"Protein","Log2FC","SE","F_value","P_value","FDR","Comparison","N","Study"
"FSTL4",-0.0720823195629738,0.0369867678144763,3.79808556943969,0.0524555777129156,0.205483879612248,"LOAD_vs_CN",249,"study_10"
"NTRK2",0.0204960220901321,0.0609425428635398,0.113109222740865,0.736969719310645,0.876046193869037,"LOAD_vs_CN",242,"study_10"
"NXPH4",0.0315084786887093,0.0759772462305483,0.171983891806115,0.678748564872259,0.846000005498676,"LOAD_vs_CN",246,"study_10"
"ADAM22",0.0530429072816882,0.0576923960282176,0.845312881927153,0.358867890194717,0.59646983192924,"LOAD_vs_CN",247,"study_10"
"CCN3",0.0695857683457499,0.0291212409843191,5.70980264487602,0.0177296762636783,0.119963134199694,"LOAD_vs_CN",250,"study_10"
"CNTN4",-0.0871774776373272,0.11959832464125,0.531322743249523,0.467362800539606,0.672306588870358,"LOAD_vs_CN",132,"study_10"
"SPOCK2",0.0477684711828211,0.0468022480465826,1.04171581150776,0.308667208713179,0.554536605998504,"LOAD_vs_CN",229,"study_10"
"KRT9",0.0102474456247464,0.123617638232568,0.00687179762733632,0.934002796701598,0.969715675221363,"LOAD_vs_CN",247,"study_10"
"TNR",0.102851741767339,0.0729283032211535,1.98898305448796,0.160082380485881,0.404868544821086,"LOAD_vs_CN",199,"study_10"
"IGHA2",-0.208894803181667,0.159627301851398,1.71254079564674,0.192489322475059,0.441619081588352,"LOAD_vs_CN",187,"study_10"
"LRRC4B",-0.0658318122548876,0.0457837704077033,2.06751424946217,0.152000035812255,0.386302530039927,"LOAD_vs_CN",249,"study_10"
"CTSD",-0.0708373217726042,0.0413808534013393,2.93038970623297,0.0882799626995715,0.282170923720716,"LOAD_vs_CN",250,"study_10"
"CTSZ",-0.0091966057649146,0.0641596178420003,0.0205462043213542,0.886150562988549,0.946508432465344,"LOAD_vs_CN",248,"study_10"
"CANT1",-0.0282235874192419,0.0619043432237953,0.207865392228824,0.649013575269558,0.824722128574243,"LOAD_vs_CN",185,"study_10"
"PCSK1N",-0.0114364515956014,0.0303197184474497,0.142276202279223,0.706351372301184,0.851872835576197,"LOAD_vs_CN",250,"study_10"
"CBLN4",-0.271946795516078,0.0885871514597786,9.42380773873363,0.0025125379066025,0.0311674345080929,"LOAD_vs_CN",177,"study_10"
"GM2A",0.0661367900287299,0.0294533237520204,5.0421713747904,0.0256190554081781,0.147556432595237,"LOAD_vs_CN",250,"study_10"
"C9",-0.127985313509345,0.06415357652794,3.97995834867252,0.0472555559157061,0.190853834357232,"LOAD_vs_CN",250,"study_10"
"CALR",0.0446002373568294,0.0297374574819103,2.24939990135099,0.135064143797732,0.355462479014908,"LOAD_vs_CN",249,"study_10"
"COL6A1",-0.0219018220673007,0.0287939180878339,0.578574066186353,0.447695523577651,0.658896519163718,"LOAD_vs_CN",250,"study_10"
"CAMK2B",0.208252173549825,0.0601967529892279,11.9683134169742,0.000648133618986743,0.0112559205164031,"LOAD_vs_CN",247,"study_10"
"SPINK6",0.0871787717968253,0.105681027224929,0.680498920339179,0.410597460919371,0.624495744151177,"LOAD_vs_CN",169,"study_10"
"APOB",-0.0962238579001209,0.104216990785817,0.852488388286688,0.35714989127276,0.59646983192924,"LOAD_vs_CN",203,"study_10"
"AFM",-0.139177647972723,0.0575746538042762,5.84354395691467,0.0163947411861561,0.112390265236676,"LOAD_vs_CN",250,"study_10"
"PTPRF",-0.0941900875815173,0.0742106334471648,1.6109353961894,0.205920751796165,0.448890007053566,"LOAD_vs_CN",212,"study_10"
"LGALS3BP",0.00371060765266495,0.0236763784788188,0.0245617623110234,0.875598822967246,0.946508432465344,"LOAD_vs_CN",250,"study_10"
"ECM1",-0.0883239244555842,0.0251237626707239,12.3591143586961,0.000533068638117521,0.00957685380893892,"LOAD_vs_CN",250,"study_10"
"SLITRK4",-0.0321951791648809,0.0839778272343578,0.146978030893507,0.701903327905174,0.851872835576197,"LOAD_vs_CN",185,"study_10"
"PCSK2",-0.148127950304871,0.0721639453387828,4.21340774317389,0.0414116185531599,0.173995590856422,"LOAD_vs_CN",213,"study_10"
"VSIG4",0.156571327387654,0.0999761148910992,2.45262954254541,0.119200549542968,0.333889711354229,"LOAD_vs_CN",181,"study_10"
"SUSD5",0.0910470553260762,0.0830248335019065,1.20258499811816,0.27400776105588,0.532619752895366,"LOAD_vs_CN",223,"study_10"
"B4GAT1",-0.060037463462519,0.034002547012216,3.1176098950133,0.0786807905446753,0.265542739209965,"LOAD_vs_CN",250,"study_10"
"NEGR1",0.00272506698955979,0.0352956307946646,0.00596090869908425,0.938527523356183,0.969715675221363,"LOAD_vs_CN",249,"study_10"
"PEBP4",0.0746168664973401,0.0711295759243237,1.10045826184852,0.29532731050465,0.541060153287113,"LOAD_vs_CN",249,"study_10"
"GMFB",0.180026889763513,0.0674642086006791,7.12078538357191,0.00860572604707196,0.0747263878420748,"LOAD_vs_CN",130,"study_10"
"SCRG1",0.111430642702728,0.033388658056609,11.1381058796785,0.000982987204824438,0.0142260092698203,"LOAD_vs_CN",250,"study_10"
"NUCB1",-0.0199342423772443,0.0219831192267309,0.822282103673628,0.365529551051254,0.597932028602601,"LOAD_vs_CN",249,"study_10"
