"Protein","Log2FC","SE","F_value","P_value","FDR","Comparison","N","Study"
"MSMB",0.392966190980192,0.286632888231309,1.87956926548191,0.194610582885473,0.860265971762348,"LOAD_vs_CN",28,"study_3_Olink"
"SCGB3A1",-0.050347640701732,0.0633383954194078,0.631864759585087,0.438114583034117,0.925284353017862,"LOAD_vs_CN",28,"study_3_Olink"
"TPSAB1",-0.0908201650253693,0.106164662408946,0.731820561189304,0.404877805269356,0.925284353017862,"LOAD_vs_CN",28,"study_3_Olink"
"HCLS1",-0.108480092436023,0.0954243014600007,1.29235585368567,0.266522954739658,0.877365049954041,"LOAD_vs_CN",28,"study_3_Olink"
"CLEC4G",0.0126568528031932,0.0651506725336507,0.037741021652277,0.847474595305189,0.981630805372806,"LOAD_vs_CN",28,"study_3_Olink"
"CLEC4A",-0.0513264792376864,0.0595562144950081,0.742726258897784,0.402121400323133,0.925284353017862,"LOAD_vs_CN",28,"study_3_Olink"
"TRIM5",-0.0656061778029851,0.0756113126391988,0.752862937647243,0.398022827501394,0.925284353017862,"LOAD_vs_CN",28,"study_3_Olink"
"DCTN1",-0.336518216662892,0.179301946913221,3.52246873414573,0.0735313766328778,0.672877489165996,"LOAD_vs_CN",28,"study_3_Olink"
"TRAF2",-0.243721010308991,0.136266341181669,3.19895955610232,0.0859497278268773,0.70828096125661,"LOAD_vs_CN",28,"study_3_Olink"
"HNMT",-0.010792246534411,0.179767331774781,0.00360414429937256,0.952795943281653,0.99020151770083,"LOAD_vs_CN",28,"study_3_Olink"
"EGLN1",0.00044851413999325,0.0573299575230822,6.12053010725286e-05,0.993828705160404,0.995488663688395,"LOAD_vs_CN",28,"study_3_Olink"
"NFATC3",-0.018113443704143,0.0314091454817624,0.332575160285071,0.569727903482595,0.940796799093607,"LOAD_vs_CN",28,"study_3_Olink"
"EIF4G1",-0.0735878564196764,0.0657761159742592,1.25162968353238,0.274105212854964,0.882583984914631,"LOAD_vs_CN",28,"study_3_Olink"
"CD28",-0.0671062045200395,0.0691834093261804,0.940852259374544,0.342835500781087,0.913899993468077,"LOAD_vs_CN",28,"study_3_Olink"
"HEXIM1",-0.094390735762075,0.183876021665322,0.263516943864883,0.612108608738198,0.940796799093607,"LOAD_vs_CN",28,"study_3_Olink"
"MGMT",-0.165802428667872,0.0858219827469538,3.73236998216603,0.06797536756796,0.651209118407955,"LOAD_vs_CN",28,"study_3_Olink"
"SRPK2",0.0538340622261555,0.0708173483886014,0.577876430385061,0.457192070849056,0.933045042549095,"LOAD_vs_CN",28,"study_3_Olink"
"PIK3AP1",-0.333153328641813,0.143080598042782,5.42159185457661,0.0280030298972987,0.542894957754385,"LOAD_vs_CN",28,"study_3_Olink"
"SH2D1A",-0.107748728312039,0.0635113988025392,2.87819987818592,0.101915125631316,0.739706557001486,"LOAD_vs_CN",28,"study_3_Olink"
"FCRL6",-0.0279527884409854,0.0714403887123171,0.153095581738376,0.701672649776775,0.961195410653116,"LOAD_vs_CN",28,"study_3_Olink"
"NCR1",-0.0150351001451337,0.128411015274419,0.0137090730599817,0.908115583421739,0.984597994617541,"LOAD_vs_CN",28,"study_3_Olink"
"PADI2",0.0164973559802173,0.0774011565411218,0.045429064258177,0.832913298542689,0.979259950236983,"LOAD_vs_CN",28,"study_3_Olink"
"SIT1",-0.00622007568105065,0.0793728514945814,0.00614111700932483,0.938382786443044,0.99020151770083,"LOAD_vs_CN",28,"study_3_Olink"
"RIGI",0.0245730126213113,0.0991197153151361,0.061460588638805,0.806151110502137,0.979259950236983,"LOAD_vs_CN",28,"study_3_Olink"
"IL12RB1",-0.0208139087836177,0.0687135060137743,0.0917535924100709,0.764758102568527,0.974943769249868,"LOAD_vs_CN",28,"study_3_Olink"
"TANK",0.217057405529527,0.149880842931376,2.09728263699855,0.162705056867467,0.838217521167618,"LOAD_vs_CN",28,"study_3_Olink"
"LAG3",-0.0166643730796268,0.0620537002713615,0.0721178203955047,0.791341011588918,0.979259950236983,"LOAD_vs_CN",28,"study_3_Olink"
"IL20RA",0.105634600953888,0.0878819467338025,1.44481770427578,0.251654673072593,0.876368716902465,"LOAD_vs_CN",28,"study_3_Olink"
"OSM",0.188633243023899,0.121036614062997,2.42886250465232,0.149322005208619,0.836154588642959,"LOAD_vs_CN",28,"study_3_Olink"
"CD6",0.0424304198950249,0.0839423661740959,0.255500788798548,0.623271296806743,0.940796799093607,"LOAD_vs_CN",28,"study_3_Olink"
"CCL13",-0.394867892747143,0.269304418101772,2.14989221715102,0.164569001876771,0.838217521167618,"LOAD_vs_CN",28,"study_3_Olink"
"ARTN",0.322476242941653,0.176376221668368,3.34283838869727,0.0976626140782232,0.739706557001486,"LOAD_vs_CN",28,"study_3_Olink"
"TNF",0.0738350626177375,0.116069775578599,0.404656951658633,0.535389598340219,0.940796799093607,"LOAD_vs_CN",28,"study_3_Olink"
"IFNG",-0.172121557012351,0.360172423066985,0.228375555593655,0.639790360599918,0.940796799093607,"LOAD_vs_CN",28,"study_3_Olink"
"LIF",-0.0882676131071621,0.0989416925934527,0.79587359169734,0.380586994476029,0.925284353017862,"LOAD_vs_CN",28,"study_3_Olink"
"STAMBP",0.0534281889396286,0.19061743267044,0.0785625686099668,0.781988256562086,0.979259950236983,"LOAD_vs_CN",28,"study_3_Olink"
"NADK",-0.0891143101563934,0.161048187659798,0.306184509634989,0.585197396448273,0.940796799093607,"LOAD_vs_CN",28,"study_3_Olink"
"GHRL",-0.138783092878228,0.115900287804783,1.43385123529607,0.248179107601678,0.876368716902465,"LOAD_vs_CN",28,"study_3_Olink"
"CA13",-0.199159445107593,0.137843585775817,2.08751060790656,0.160870348532463,0.838217521167618,"LOAD_vs_CN",28,"study_3_Olink"
"ADGRG2",-0.0990889117772467,0.0857484195425452,1.33535848236228,0.263757382958624,0.877365049954041,"LOAD_vs_CN",28,"study_3_Olink"
"LILRA5",0.0338065211401757,0.127177525724727,0.0706610718928007,0.792978426493363,0.979259950236983,"LOAD_vs_CN",28,"study_3_Olink"
"SNAP23",-0.170345001492696,0.0835926951316266,4.15261944743568,0.0520060204205938,0.614871053633339,"LOAD_vs_CN",28,"study_3_Olink"
"COMT",-0.0471760894347941,0.230782516712771,0.0417866991192966,0.839725973110438,0.981497890648564,"LOAD_vs_CN",28,"study_3_Olink"
"ENPP7",-0.33534300914711,0.170702334787443,3.85922048781238,0.0603248272245018,0.624049936805191,"LOAD_vs_CN",28,"study_3_Olink"
"SSC4D",-0.353095741663082,0.16209547621827,4.74507597725675,0.0409772472317868,0.567377269363201,"LOAD_vs_CN",28,"study_3_Olink"
"GAL",-0.219022146898616,0.162868611229045,1.80842822642885,0.195128651623152,0.860265971762348,"LOAD_vs_CN",28,"study_3_Olink"
