"Protein","Weighted_Effect","CI_Lower","CI_Upper","Z_score","P_value","I_squared","LOO_Mean","LOO_CI_Lower","LOO_CI_Upper","N_Studies","Total_N","Studies","N_Unique_Studies","Unique_Study_Names","FDR_BH_Stratified"
"RDX",-0.00680231578452623,-0.0558825745891598,0.0422779430201073,0.716413126690644,0.473736291920127,0.844895582395734,-0.0154623185535954,-0.0792338309523748,0.0231399966989946,6,588,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",3,"study_1; study_11; study_7",0.764701899580121
"JUP",0.0946859375028707,-0.163695718797818,0.35306759380356,0.715466052642826,0.47432111019822,0,NA,NA,NA,5,333,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD",2,"study_1; study_11",0.800335582717008
"ALDH1A1",0.0327076108050172,-0.0361421987392354,0.10155742034927,0.714963284320451,0.474631730758379,0.683278299532615,0.0337544773690511,-0.00288194257970369,0.103871093737892,8,630,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Olink_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",4,"study_1; study_11; study_4; study_7",0.768271310499898
"CTRC",0.073238139584583,-0.0936983386846087,0.240174617853775,0.71451282695963,0.474910127388277,0.840832359066775,NA,NA,NA,3,483,"study_3_Olink_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",2,"study_3_Olink; study_8",0.800335582717008
"PCP4",-0.0244582210972934,-0.0661620740496283,0.0172456318550416,-0.714488655191247,0.474925068825119,0.400792322403386,-0.0269067221604391,-0.059200048105329,-0.0108396490214743,6,623,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",4,"study_1; study_11; study_4; study_7",0.768271310499898
"DHH",0.0205946378063037,-0.146291938777411,0.187481214390019,0.714353961597978,0.475008332490438,0,NA,NA,NA,5,472,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD",2,"study_1; study_11",0.800335582717008
"PEAR1",0.0110631717357748,-0.131138766106975,0.153265109578525,-0.713671484046348,0.475430343409729,0.793478751184771,0.0466565568461799,-0.154286989086869,0.283318572888327,6,653,"study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Olink_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",3,"study_11; study_2; study_8",0.764701899580121
"EMCN",0.0407098560506474,-0.067373458380123,0.148793170481418,0.710375454126522,0.477471340388469,0,NA,NA,NA,2,147,"study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD",2,"study_11; study_2",0.802021767762028
"CPLX1",-0.154570487250856,-0.310367990305403,0.00122701580369017,-0.710265227699718,0.477539678514796,0.841241012188128,NA,NA,NA,3,58,"study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",2,"study_2; study_7",0.802021767762028
"TXN",0.00961886952960069,-0.028747346143163,0.0479850852023644,0.710116640066916,0.477631808270335,0.3758006428552,0.00883868403866637,-0.0132287775470366,0.0318971738013941,7,779,"study_1_EOAD_vs_LOAD; study_10_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",4,"study_1; study_11; study_4; study_7",0.768271310499898
"LRRN1",-0.0528083527571517,-0.101327913517792,-0.00428879199651162,-0.710102520224301,0.477640563593921,0.940532618223076,-0.0520076605002644,-0.096925654652261,0.010870052610194,8,1007,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Olink_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",3,"study_1; study_11; study_8",0.764701899580121
"GGT5",0.0837630703680103,-0.114801240523001,0.282327381259022,0.709679767344507,0.477902741610454,0.362682601263628,0.050292262801327,-0.0535494149930624,0.107526849787335,5,206,"study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Olink_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",3,"study_11; study_2; study_7",0.764701899580121
"CNTN6",0.0153694079982086,-0.0181824535261203,0.0489212695225374,0.708581166807375,0.478584426847822,0.598305516642933,0.0171451738937754,-0.00534853347838462,0.0298412715634613,7,664,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",4,"study_1; study_11; study_4; study_7",0.768271310499898
"PIGR",0.02814543618688,-0.0314208935719393,0.0877117659456994,0.708510107689999,0.478628537546653,0,0.0310930934397325,0.0108944807703912,0.0644858090242551,8,676,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Olink_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",4,"study_1; study_11; study_4; study_7",0.768271310499898
"IGHV3-23",0.0474746294732886,-0.0834170329457648,0.178366291892342,0.708422057371708,0.478683198794089,0,NA,NA,NA,3,405,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD",2,"study_1; study_11",0.802477803963778
"CPE",0.019220197026561,-0.0237630428948023,0.0622034369479242,0.708187514685841,0.478828818491621,0.789907996631162,0.0182244945999961,-0.026777131225785,0.0410009643254209,8,748,"study_1_EOAD_vs_LOAD; study_10_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Olink_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD",3,"study_1; study_11; study_4",0.764701899580121
"CXADR",-0.0450442651168493,-0.0958228288575242,0.00573429862382564,-0.708100213940813,0.478883026777776,0.811936218626177,-0.0442752281962496,-0.0881776706978783,0.0116487833484301,10,1078,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Olink_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",5,"study_1; study_11; study_4; study_7; study_8",0.679984537508602
"SELE",-0.0367583450494069,-0.151051425281371,0.077534735182557,-0.707360209461656,0.479342657711188,0,NA,NA,NA,4,501,"study_3_Olink_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",2,"study_3_Soma; study_8",0.802477803963778
"SCUBE2",-0.0122193574434998,-0.0463838909743618,0.0219451760873621,-0.70713663607294,0.479481570761747,0,-0.0114297376732784,-0.0239405125119548,0.000177627187676387,5,559,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",3,"study_1; study_11; study_7",0.764701899580121
"IGHV2-5",0.0541887804155496,-0.119768716394395,0.228146277225495,0.706174665530876,0.480079523281439,0,0.0589492353287948,0.0316625273592422,0.0780738207962074,4,507,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",3,"study_1; study_11; study_7",0.764701899580121
"FAM20A",-0.0268958785820606,-0.116591313347903,0.062799556183782,-0.705496875762286,0.480501075532458,0.170207613271706,-0.0294091175749961,-0.0535874883865826,-0.00917161678768145,5,446,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",3,"study_1; study_11; study_7",0.764701899580121
"LTBP4",0.00915873632466722,-0.0246993949963473,0.0430168676456818,0.705069963508713,0.480766697676958,0.257483405207819,0.00697554649272117,-0.0188834181368023,0.0187873488094882,8,797,"study_1_EOAD_vs_LOAD; study_10_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",4,"study_1; study_11; study_4; study_7",0.768271310499898
"PLOD1",0.0186088450268852,-0.0177108919180846,0.0549285819718551,0.704766427699466,0.480955604407744,0.895013207556681,0.0167787643185282,-0.000290048271350337,0.0449640306615929,6,644,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",4,"study_1; study_11; study_4; study_7",0.768271310499898
"MELTF",0.0110155746010106,-0.033873019020922,0.0559041682229431,0.704671179104596,0.481014891084951,0,0.0104757069709433,0.00284479656116426,0.0157632968344094,6,596,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",4,"study_1; study_11; study_4; study_7",0.768271310499898
"CLCNKB",-0.0571396815343366,-0.196428672598307,0.0821493095296335,-0.704573324917615,0.48107580373496,0.53801365915601,-0.062793703479421,-0.115791367734405,-0.0123961553884663,3,162,"study_3_Soma_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",3,"study_3_Soma; study_4; study_7",0.764701899580121
"CLEC11A",-0.0516255216029862,-0.105711306298111,0.00246026309213835,-0.703001578075293,0.482054766027225,0.810138505858709,-0.050988087348366,-0.0814647373820805,0.00491788586449559,10,1143,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Olink_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",5,"study_1; study_11; study_4; study_7; study_8",0.679984537508602
"SCN1B",-0.0144951574082292,-0.0646175934722493,0.0356272786557909,-0.702890824710434,0.48212378957766,0.72988869913778,-0.0104191885571732,-0.0419970788885509,0.0211787895763571,4,419,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",3,"study_1; study_11; study_7",0.764701899580121
"MME",-0.0323929565713815,-0.121270481258716,0.056484568115953,-0.702197783065144,0.482555827980326,0,NA,NA,NA,3,483,"study_3_Olink_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",2,"study_3_Olink; study_8",0.806568592860258
"VCL",-0.0364786553202888,-0.0960350810056289,0.0230777703650513,-0.701261232186411,0.483140002823418,0.301773243282395,-0.0414374755813186,-0.0838384767961025,-0.00846255582436727,6,600,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",4,"study_1; study_11; study_4; study_7",0.768271310499898
"CD14",0.0106977572885176,-0.0321906623146965,0.0535861768917317,0.701161343655217,0.483202331080532,0,0.0102807221482518,0.00497174296319147,0.0176939341410004,8,818,"study_1_EOAD_vs_LOAD; study_10_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",4,"study_1; study_11; study_4; study_7",0.768271310499898
"RNASE4",0.0104991214696813,-0.0287236092299564,0.0497218521693191,0.700787038733341,0.483435927985222,0,0.0100285162326483,0.00103029043497133,0.0175046621300208,8,813,"study_1_EOAD_vs_LOAD; study_10_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",4,"study_1; study_11; study_4; study_7",0.768271310499898
"RNASE2",-0.0303462831352365,-0.0990508294732479,0.0383582632027749,-0.700553123045946,0.483581941634454,0,-0.0306723551154701,-0.0510158949694912,0.000337767151145669,7,760,"study_1_EOAD_vs_LOAD; study_10_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",4,"study_1; study_11; study_4; study_7",0.768271310499898
"PTPRR",0.0103612717157288,-0.0220765485151131,0.0427990919465708,0.698114915582271,0.48510533086381,0,0.0110982687253011,0.00749025546270418,0.017342126983374,6,611,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",3,"study_1; study_11; study_7",0.767299567654392
"PAMR1",-0.0803282965299122,-0.14104650330764,-0.0196100897521844,-0.697628970419408,0.485409259158792,0.947979937376447,-0.079573422952972,-0.141899983211999,-0.000918182350930441,9,1076,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Olink_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",5,"study_1; study_11; study_4; study_7; study_8",0.680211659215939
"ATP6V1A",-0.112250997695453,-0.412478412439451,0.187976417048544,-0.696193822392534,0.486307455900876,0,NA,NA,NA,2,147,"study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD",2,"study_11; study_2",0.809216366468535
"JPT1",0.0548289414637692,-0.120745737410707,0.230403620338245,0.696060310401795,0.486391060914742,0,NA,NA,NA,3,193,"study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD",2,"study_11; study_2",0.809216366468535
"TMED2",0.0193125478389234,-0.0620075633124721,0.100632658990319,0.695955970996774,0.486456403506848,0,NA,NA,NA,3,314,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD",2,"study_1; study_11",0.809216366468535
"FGFBP2",0.0326340187598328,-0.0623401587786946,0.12760819629836,0.694950619613737,0.487086248267201,0.202945095372776,0.0302108317197297,-0.0398089094684248,0.0944289932282946,5,457,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",3,"study_1; study_11; study_7",0.768304551824783
"PBXIP1",-0.00646168915508196,-0.0462015765686972,0.0332781982585333,0.693680215503509,0.487882776033289,0.654569998905976,-0.00978091000217664,-0.0435079381513053,0.0109018392125174,6,635,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",4,"study_1; study_11; study_4; study_7",0.773544522161432
"C1QTNF5",-0.0137795249940511,-0.054561776201417,0.0270027262133148,-0.68989012117048,0.490263288732832,0,-0.0144214681108991,-0.0288394479744671,-0.00822788512855265,7,661,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",4,"study_1; study_11; study_4; study_7",0.775757974942714
"APPBP2",-0.0134833106505178,-0.0518013155916629,0.0248346942906273,-0.689593557004921,0.490449820274339,0.350422136189076,NA,NA,NA,3,553,"study_7_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",2,"study_7; study_8",0.81181206438881
"TSG101",-0.0756844569558764,-0.314412895761134,0.163043981849381,-0.689275036683868,0.490650204188162,0,NA,NA,NA,2,95,"study_11_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD",2,"study_11; study_3_Soma",0.81181206438881
"SPINK1",-0.0590255560618564,-0.181619695218812,0.0635685830950995,-0.686148277802821,0.492619609721902,0.280534233037924,-0.0500304718714553,-0.106858409911515,0.0236910356265404,6,723,"study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Olink_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",3,"study_11; study_2; study_8",0.774892003171367
"CD200R1",-0.0246570158612197,-0.0945682622664036,0.0452542305439641,-0.684203309300125,0.493846792861541,0,NA,NA,NA,3,483,"study_3_Olink_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",2,"study_3_Olink; study_8",0.81181206438881
"ACLY",-0.278970171729555,-0.713976005640621,0.156035662181511,-0.683920771039092,0.494025197137258,0.940948042006552,NA,NA,NA,2,130,"study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD",2,"study_11; study_2",0.81181206438881
"H2BC18",0.0568619453533872,-0.159907297951198,0.273631188657972,0.682614790544707,0.494850285555048,0,NA,NA,NA,2,130,"study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",2,"study_5; study_7",0.81181206438881
"FAM177A1",-0.101542734452083,-0.34869714525268,0.145611676348514,-0.682070839984262,0.495194158121777,0.229823139871492,NA,NA,NA,4,231,"study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD",2,"study_11; study_2",0.81181206438881
"CNP",0.054448025197104,-0.0734924586718645,0.182388509066073,0.681267071726529,0.49570251480892,0.149360566116521,NA,NA,NA,4,293,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD",2,"study_1; study_11",0.81181206438881
"FAM241B",-0.0669526152922655,-0.244453816569016,0.110548585984485,-0.680534772962178,0.496165911828831,0,NA,NA,NA,3,202,"study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD",2,"study_11; study_2",0.81181206438881
"DDC",0.0453882357576558,-0.0784211153967743,0.169197586912086,0.679706109210608,0.496690566979222,0,NA,NA,NA,3,483,"study_3_Olink_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",2,"study_3_Olink; study_8",0.81181206438881
"IGHV3-9",0.0334879032510153,-0.0616857643102993,0.12866157081233,0.67903609000698,0.497114995015654,0,NA,NA,NA,3,486,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD",2,"study_1; study_11",0.81181206438881
"KLK14",0.0352687859510047,-0.105478860609625,0.176016432511635,0.678999684746076,0.497138061698979,0.481599261633424,NA,NA,NA,4,501,"study_3_Olink_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",2,"study_3_Soma; study_8",0.81181206438881
"FASLG",-0.0406147396117178,-0.158590558243002,0.0773610790195666,-0.678724637470347,0.497312352421389,0.110123969240341,NA,NA,NA,3,483,"study_3_Olink_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",2,"study_3_Olink; study_8",0.81181206438881
"ORM1",0.0905135269268594,-1.34305472326152e-05,0.181040484400951,0.677907314710611,0.49783046182416,0.90516951984647,0.093682513555184,0.0445151549959636,0.138965909754321,7,799,"study_1_EOAD_vs_LOAD; study_10_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",4,"study_1; study_11; study_4; study_7",0.786153114063003
"NCAN",-0.023800208494557,-0.062713969122617,0.0151135521335029,-0.67736664073239,0.498173358502727,0.791581159575158,-0.0239247186413757,-0.0446010663870921,-0.00176707783201101,11,1301,"study_1_EOAD_vs_LOAD; study_10_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Olink_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",5,"study_1; study_11; study_4; study_7; study_8",0.682809620306761
"ADAM22",-0.0127096304747899,-0.0460672690823215,0.0206480081327416,-0.67634120982666,0.498824034100695,0,-0.0126416591788493,-0.0204801492311582,0.000373877850913478,11,1301,"study_1_EOAD_vs_LOAD; study_10_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Olink_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",5,"study_1; study_11; study_4; study_7; study_8",0.682809620306761
"APOF",-0.00346322645997743,-0.0952347936157514,0.0883083406957965,-0.676225270146061,0.498897630727831,0.595494088061644,0.000652710950712629,-0.0638289275849005,0.0575918313752229,7,641,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",4,"study_1; study_11; study_4; study_7",0.786262666027062
"MATN2",-0.0443879912446915,-0.0940020033620389,0.00522602087265591,-0.675700755695562,0.499230656080815,0.810236937216042,-0.0436755378936442,-0.0782984074784382,0.00408281424956041,10,1141,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Olink_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",5,"study_1; study_11; study_4; study_7; study_8",0.682809620306761
"QNG1",0.0567449699921301,-0.10323521822808,0.21672515821234,0.675658335406226,0.499257594782932,0,NA,NA,NA,3,331,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD",2,"study_1; study_11",0.813435333845855
"PODXL2",-0.0082424022108586,-0.0392967472173229,0.0228119427956057,-0.674354568454223,0.500085919097909,0,-0.00808273725345031,-0.0158691469686581,0.00213383374506867,10,1242,"study_1_EOAD_vs_LOAD; study_10_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Olink_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",5,"study_1; study_11; study_4; study_7; study_8",0.682809620306761
"PYGB",0.0348887508121956,-0.0870656478586034,0.156843149482995,0.674059941199417,0.500273206050871,0,NA,NA,NA,5,364,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD",2,"study_1; study_11",0.813435333845855
"RGN",-0.0698519840758724,-0.180853311229733,0.0411493430779883,-0.673490491267442,0.500635296116962,0.836275957121912,NA,NA,NA,4,497,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD",2,"study_1; study_11",0.813435333845855
"TMPRSS5",0.0209066565502536,-0.0520352446847371,0.0938485577852443,0.672107628932956,0.501515180135431,0,0.0207778150341964,-0.0159132414903174,0.0391200525691457,9,999,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Olink_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",4,"study_1; study_11; study_7; study_8",0.788810303286866
"THSD7A",-0.0162950533035382,-0.0704571710301252,0.0378670644230487,-0.669859938549228,0.50294707995185,0,NA,NA,NA,5,506,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD",2,"study_1; study_11",0.815926532181949
"MYRF",-0.0186550734044363,-0.064079539239421,0.0267693924305484,-0.6680698071267,0.504089033701068,0.360340237184713,NA,NA,NA,3,410,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD",2,"study_1; study_11",0.81640097871206
"LRRTM1",0.120346585475403,-0.170375253060463,0.411068424011269,0.666960206960747,0.504797551722724,0.247136426704337,NA,NA,NA,3,185,"study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD",2,"study_11; study_2",0.81640097871206
"PCYOX1",0.019551026052119,-0.0560177751630492,0.0951198272672872,0.666897090568586,0.504837869490216,0.21417537334615,0.0172808365077378,-0.000927472521281362,0.0286807453783056,7,584,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",4,"study_1; study_11; study_4; study_7",0.792454663661932
