"Protein","Weighted_Effect","CI_Lower","CI_Upper","Z_score","P_value","I_squared","LOO_Mean","LOO_CI_Lower","LOO_CI_Upper","N_Studies","Total_N","Studies","N_Unique_Studies","Unique_Study_Names","FDR_BH_Stratified"
"TOR1B",-0.0613134809625153,-0.174175412249628,0.0515484503245975,-1.16238319365825,0.245079846900599,0,-0.0608814237731741,-0.0777542981805173,-0.0504430819448167,3,254,"study_11_EOD_vs_LOD; study_5_EOD_vs_LOD; study_7_EOD_vs_LOD",3,"study_11; study_5; study_7",0.661477645032684
"IFNLR1",-0.0283357417496291,-0.0791883553885201,0.0225168718892621,-1.16237071070399,0.245084915236873,0,NA,NA,NA,4,932,"study_3_Olink_EOD_vs_LOD; study_3_Soma_EOD_vs_LOD; study_8_EOD_vs_LOD; study_9_EOD_vs_LOD",2,"study_3_Soma; study_8",0.743180789000777
"APOF",-0.0470509274780598,-0.128558626624769,0.0344567716686491,-1.16036328222626,0.245900929531985,0,-0.0473691815538316,-0.064145153685028,-0.0221346966641136,8,869,"study_1_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_3_Soma_EOD_vs_LOD; study_4_EOD_vs_LOD; study_5_EOD_vs_LOD; study_6_EOD_vs_LOD; study_7_EOD_vs_LOD",5,"study_1; study_11; study_4; study_6; study_7",0.451301953154226
"TIMP3",-0.037800908588985,-0.0995965748458687,0.0239947576678988,-1.15964246359446,0.246194404655314,0,NA,NA,NA,5,474,"study_1_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_3_Soma_EOD_vs_LOD; study_5_EOD_vs_LOD",2,"study_1; study_11",0.743180789000777
"PITHD1",-0.0337314660590293,-0.0759442422178359,0.00848131009977721,-1.15888149960077,0.246504490918444,0.47768034121363,-0.0345687016232578,-0.0625277810234975,-0.0222809499439784,7,827,"study_1_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_4_EOD_vs_LOD; study_5_EOD_vs_LOD; study_6_EOD_vs_LOD; study_7_EOD_vs_LOD",5,"study_1; study_11; study_4; study_6; study_7",0.451301953154226
"GNPDA1",-0.121386203404895,-0.348451393940015,0.105678987130224,-1.15874948067421,0.246558315338733,0.104162546580363,NA,NA,NA,3,189,"study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_3_Soma_EOD_vs_LOD",2,"study_11; study_2",0.743180789000777
"TAFA2",-0.0502574495964469,-0.134931588758266,0.0344166895653719,-1.15827464907826,0.246751973346075,0,NA,NA,NA,4,487,"study_1_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_5_EOD_vs_LOD",2,"study_1; study_11",0.743180789000777
"GOLM2",-0.0240856068362126,-0.0497217922192411,0.0015505785468159,-1.15787141654819,0.246916513636736,0.711327399193842,-0.0247667958493801,-0.0385648305501074,-0.00413597810865975,8,883,"study_1_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_3_Soma_EOD_vs_LOD; study_4_EOD_vs_LOD; study_5_EOD_vs_LOD; study_6_EOD_vs_LOD; study_7_EOD_vs_LOD",5,"study_1; study_11; study_4; study_6; study_7",0.451301953154226
"HAVCR1",-0.0394611738109369,-0.11185740323035,0.0329350556084762,-1.15686563077231,0.247327262542706,0.729944620019613,NA,NA,NA,3,914,"study_3_Olink_EOD_vs_LOD; study_8_EOD_vs_LOD; study_9_EOD_vs_LOD",2,"study_3_Olink; study_8",0.743180789000777
"PSMB4",0.0573900319529734,-0.0595454579269659,0.174325521832913,1.15554509459543,0.24786727725231,0,NA,NA,NA,5,412,"study_1_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_3_Soma_EOD_vs_LOD; study_5_EOD_vs_LOD",2,"study_1; study_11",0.743180789000777
"ACP1",-0.0918255929127986,-0.210329166776908,0.0266779809513105,-1.15348522846427,0.248711277131879,0.619148234352588,-0.0845733806203901,-0.130930932567814,0.00867491683092785,5,345,"study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_3_Soma_EOD_vs_LOD; study_6_EOD_vs_LOD; study_7_EOD_vs_LOD",4,"study_11; study_2; study_6; study_7",0.626809923869938
"H2BC21",0.112470363354301,-0.0953508985921507,0.320291625300753,1.15323473964734,0.24881404814075,0,NA,NA,NA,3,159,"study_3_Soma_EOD_vs_LOD; study_5_EOD_vs_LOD; study_7_EOD_vs_LOD",2,"study_5; study_7",0.743180789000777
"IGKV1-8",0.0642623622479741,-0.0287535375441419,0.15727826204009,1.15100766244086,0.249729083235173,0.821042495140508,0.0535785663659927,-0.0824899078436337,0.162375754870394,5,539,"study_1_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_5_EOD_vs_LOD; study_7_EOD_vs_LOD",3,"study_1; study_11; study_7",0.66328803160428
"SYT11",-0.116035724729351,-0.2720918106741,0.0400203612153978,-1.15004628621668,0.250124807760168,0.630615567203831,-0.103860536301688,-0.182967573390712,-0.00314555110738152,4,229,"study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_3_Soma_EOD_vs_LOD; study_7_EOD_vs_LOD",3,"study_11; study_2; study_7",0.66328803160428
"NME2",0.0214765793941086,-0.0480317365995157,0.0909848953877328,1.14968202940021,0.250274858577216,0.5827850759669,0.0264796675664114,-0.0178408845986293,0.0855406481895547,4,378,"study_11_EOD_vs_LOD; study_3_Soma_EOD_vs_LOD; study_4_EOD_vs_LOD; study_5_EOD_vs_LOD",3,"study_11; study_4; study_5",0.66328803160428
"CDH5",0.0294985100856072,-0.00626078542585036,0.0652578055970647,1.14923880482857,0.250457523892475,0.72052372043162,0.030470897612403,-0.000529653064003719,0.0514883721176871,9,895,"study_1_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_3_Olink_EOD_vs_LOD; study_3_Soma_EOD_vs_LOD; study_4_EOD_vs_LOD; study_5_EOD_vs_LOD; study_6_EOD_vs_LOD; study_7_EOD_vs_LOD",5,"study_1; study_11; study_4; study_6; study_7",0.456681499412531
"ELFN2",-0.0314283361924265,-0.0776606940580677,0.0148040216732146,-1.149081301202,0.250522457980034,0.494331666717873,-0.0307069975776041,-0.0632844911103521,-0.00659091223940756,6,557,"study_1_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_3_Soma_EOD_vs_LOD; study_5_EOD_vs_LOD; study_7_EOD_vs_LOD",3,"study_1; study_11; study_7",0.66328803160428
"SLURP2",-0.0245168454318604,-0.217799805923527,0.168766115059807,-1.14835653139733,0.250821410622261,0.91190518901915,NA,NA,NA,2,185,"study_11_EOD_vs_LOD; study_6_EOD_vs_LOD",2,"study_11; study_6",0.743180789000777
"WSCD2",0.0589404947392373,-0.0517483458364745,0.169629335314949,1.14805278523199,0.250946773687605,0,NA,NA,NA,3,293,"study_1_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD",2,"study_1; study_11",0.743180789000777
"MGAT5B",0.14419451999458,-0.089664109709066,0.378053149698227,1.14460994172384,0.252370772154212,0,NA,NA,NA,2,139,"study_11_EOD_vs_LOD; study_5_EOD_vs_LOD",2,"study_11; study_5",0.743180789000777
"SCARF1",-0.0552083977601842,-0.131776398625686,0.0213596031053174,-1.14282278695984,0.253112175826749,0.605522948948182,-0.0476452891941493,-0.0832836666283675,-0.0159551366557587,7,1260,"study_1_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_3_Olink_EOD_vs_LOD; study_3_Soma_EOD_vs_LOD; study_8_EOD_vs_LOD; study_9_EOD_vs_LOD",3,"study_1; study_11; study_8",0.66696857706006
"NALF1",-0.0172981756909357,-0.150658673395834,0.116062322013963,-1.14151536198762,0.253655522949103,0.682534200747314,-0.0143053748102025,-0.12729104873092,0.0940495953509495,4,250,"study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_4_EOD_vs_LOD; study_6_EOD_vs_LOD",4,"study_11; study_2; study_4; study_6",0.635596597734533
"ENO2",0.0144225977862984,-0.0206645191101904,0.0495097146827873,1.14064047886453,0.254019565060127,0.312702269622303,0.0152696603081245,0.00511375295194501,0.0271946153674083,12,1941,"study_1_EOD_vs_LOD; study_10_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_3_Olink_EOD_vs_LOD; study_3_Soma_EOD_vs_LOD; study_4_EOD_vs_LOD; study_5_EOD_vs_LOD; study_6_EOD_vs_LOD; study_7_EOD_vs_LOD; study_8_EOD_vs_LOD; study_9_EOD_vs_LOD",6,"study_1; study_11; study_4; study_6; study_7; study_8",0.416201287367746
"TAX1BP1",0.0336461213506481,-0.0190773136100157,0.0863695563113119,1.14017872627627,0.254211848559762,0,NA,NA,NA,5,475,"study_1_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_3_Soma_EOD_vs_LOD; study_5_EOD_vs_LOD",2,"study_1; study_11",0.743180789000777
"H1-3",0.184174251550672,-0.0906533897467255,0.45900189284807,1.13579309808042,0.256043166312821,0.268482923143137,NA,NA,NA,2,252,"study_11_EOD_vs_LOD; study_5_EOD_vs_LOD",2,"study_11; study_5",0.743180789000777
"SYNJ1",0.164491043588172,-0.0898354461377665,0.418817533314111,1.13551272460374,0.256160553462106,0.324367686603659,NA,NA,NA,2,120,"study_11_EOD_vs_LOD; study_2_EOD_vs_LOD",2,"study_11; study_2",0.743180789000777
"BGLAP",0.0237117165125168,-0.045374944358718,0.0927983773837516,1.13518147289883,0.256299290545487,0.794215603479245,0.0230595312614145,-0.037864453458287,0.111004751457983,8,805,"study_1_EOD_vs_LOD; study_10_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_3_Soma_EOD_vs_LOD; study_4_EOD_vs_LOD; study_5_EOD_vs_LOD; study_6_EOD_vs_LOD",4,"study_1; study_11; study_4; study_6",0.636825105897808
"KRT4",0.303938632746233,-0.17802280232661,0.785900067819077,1.1344519731805,0.256605008554573,0,NA,NA,NA,2,59,"study_2_EOD_vs_LOD; study_6_EOD_vs_LOD",2,"study_2; study_6",0.743180789000777
"ATOX1",0.0317208020487014,-0.0156425229160484,0.0790841270134512,1.13360478496813,0.256960364998874,0.24953802811398,NA,NA,NA,5,523,"study_1_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_3_Soma_EOD_vs_LOD; study_5_EOD_vs_LOD",2,"study_1; study_11",0.743180789000777
"MPI",0.0240701486490741,-0.0236915883800536,0.0718318856782018,1.13351817875804,0.256996711551237,0,NA,NA,NA,5,524,"study_1_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_3_Soma_EOD_vs_LOD; study_5_EOD_vs_LOD",2,"study_1; study_11",0.743180789000777
"LRPAP1",-0.0315322029846147,-0.0913090622149504,0.0282446562457211,-1.13335068397405,0.257067015224803,0,-0.0272021484623751,-0.041852738315015,0.00541219506910338,8,1482,"study_1_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_3_Olink_EOD_vs_LOD; study_5_EOD_vs_LOD; study_6_EOD_vs_LOD; study_8_EOD_vs_LOD; study_9_EOD_vs_LOD",4,"study_1; study_11; study_6; study_8",0.636825105897808
"GNAO1",0.13101772769511,-0.0149502889015646,0.276985744291785,1.12839353318803,0.25915375766147,0.870709711750017,NA,NA,NA,3,391,"study_1_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD",2,"study_1; study_11",0.746632573188251
"PCDHB15",0.206803884656935,-0.240529670377046,0.654137439690916,1.12544921538166,0.260398725875297,0,0.199208196220126,0.0935696640834053,0.292192820858867,3,288,"study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_6_EOD_vs_LOD",3,"study_11; study_2; study_6",0.682672654963823
"TM2D3",-0.144884226346972,-0.392917003189848,0.103148550495904,-1.12470127159496,0.260715642690071,0,NA,NA,NA,2,169,"study_11_EOD_vs_LOD; study_6_EOD_vs_LOD",2,"study_11; study_6",0.748350455869649
"AHNAK",0.0343700273108534,-0.0177360013722617,0.0864760559939685,1.12404609945638,0.260993469676181,0.693832279824376,0.0365009060428601,9.53090379162237e-05,0.053031792358075,6,738,"study_1_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_4_EOD_vs_LOD; study_5_EOD_vs_LOD; study_6_EOD_vs_LOD",4,"study_1; study_11; study_4; study_6",0.640705997363128
"CCL28",-0.0288378387973672,-0.0805188744599969,0.0228431968652625,-1.12170348342932,0.26198853496564,0.166168077061269,NA,NA,NA,4,932,"study_3_Olink_EOD_vs_LOD; study_3_Soma_EOD_vs_LOD; study_8_EOD_vs_LOD; study_9_EOD_vs_LOD",2,"study_3_Soma; study_8",0.749229205160041
"GPC4",-0.0447326017446564,-0.0975655229183435,0.00810031942903072,-1.12018048248034,0.262636859362526,0.703417477212955,-0.0471208100816653,-0.0803417501135974,-0.00062860267529427,6,681,"study_1_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_3_Soma_EOD_vs_LOD; study_5_EOD_vs_LOD; study_6_EOD_vs_LOD",3,"study_1; study_11; study_6",0.682672654963823
"IGLV3-19",0.0634432276737481,-0.0218209154430275,0.148707370790524,1.12016161103185,0.262644899668816,0.797887909844888,0.0663473520638407,-0.0243336115718479,0.117197227774011,8,973,"study_1_EOD_vs_LOD; study_10_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_4_EOD_vs_LOD; study_5_EOD_vs_LOD; study_6_EOD_vs_LOD; study_7_EOD_vs_LOD",5,"study_1; study_11; study_4; study_6; study_7",0.47776357939756
"APP",0.0454488994900618,-0.00307062871188003,0.0939684276920036,1.12014987984664,0.262649897904061,0.940269184339969,0.0489147460868742,-0.0098388756407267,0.12009461375357,9,981,"study_1_EOD_vs_LOD; study_10_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_3_Olink_EOD_vs_LOD; study_3_Soma_EOD_vs_LOD; study_4_EOD_vs_LOD; study_5_EOD_vs_LOD; study_6_EOD_vs_LOD",4,"study_1; study_11; study_4; study_6",0.640705997363128
"CAPZA1",0.0598992140655811,-0.110280132656554,0.230078560787716,1.11990252437333,0.262755302450105,0,0.0667667185481129,0.0329328179761204,0.112509478955675,4,238,"study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_3_Soma_EOD_vs_LOD; study_6_EOD_vs_LOD",3,"study_11; study_2; study_6",0.682672654963823
"CST3",0.00710087842045228,-0.0162383739966885,0.0304401308375931,1.11963719200144,0.262868399879481,0,0.00658065150620599,-0.00321088628325419,0.01333706309283,12,1965,"study_1_EOD_vs_LOD; study_10_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_3_Olink_EOD_vs_LOD; study_3_Soma_EOD_vs_LOD; study_4_EOD_vs_LOD; study_5_EOD_vs_LOD; study_6_EOD_vs_LOD; study_7_EOD_vs_LOD; study_8_EOD_vs_LOD; study_9_EOD_vs_LOD",6,"study_1; study_11; study_4; study_6; study_7; study_8",0.427411978429995
"CKMT1A",0.0308724039232048,-0.0332526026968031,0.0949974105432128,1.11922973962518,0.263042141119266,0.87803231053862,0.0274712836521042,-0.0142113855151076,0.100719131063194,7,618,"study_1_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_3_Soma_EOD_vs_LOD; study_4_EOD_vs_LOD; study_5_EOD_vs_LOD; study_6_EOD_vs_LOD",4,"study_1; study_11; study_4; study_6",0.640705997363128
"GDI1",0.0111163727683198,-0.0148670527054189,0.0370997982420585,1.11817668103334,0.263491541575939,0.728174563840454,0.0106548572939302,-0.00698439595372745,0.0360383054180258,8,855,"study_1_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_3_Soma_EOD_vs_LOD; study_4_EOD_vs_LOD; study_5_EOD_vs_LOD; study_6_EOD_vs_LOD; study_7_EOD_vs_LOD",5,"study_1; study_11; study_4; study_6; study_7",0.478165172836146
"EPHA10",-0.02328307204296,-0.0685195962547202,0.0219534521688002,-1.11551872958749,0.264628196889706,0,-0.0234623415128544,-0.03271750686612,-0.00931943233849539,9,905,"study_1_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_3_Olink_EOD_vs_LOD; study_3_Soma_EOD_vs_LOD; study_4_EOD_vs_LOD; study_5_EOD_vs_LOD; study_6_EOD_vs_LOD; study_7_EOD_vs_LOD",5,"study_1; study_11; study_4; study_6; study_7",0.478656611107272
"FSTL5",-0.0363416979680304,-0.0775353655890982,0.0048519696530375,-1.114615150808,0.265015374997874,0.947833970298801,-0.0373877403558671,-0.0868740729527405,0.0500379408854585,8,901,"study_1_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_3_Soma_EOD_vs_LOD; study_4_EOD_vs_LOD; study_5_EOD_vs_LOD; study_6_EOD_vs_LOD; study_7_EOD_vs_LOD",5,"study_1; study_11; study_4; study_6; study_7",0.478656611107272
"ITPA",-0.174258182795007,-0.487371147865238,0.138854782275224,-1.11277756356208,0.265803973722278,0,NA,NA,NA,2,114,"study_11_EOD_vs_LOD; study_3_Soma_EOD_vs_LOD",2,"study_11; study_3_Soma",0.752114941712914
"ADAMTSL3",0.0258321277558827,-0.0179497087891925,0.069613964300958,1.1123651457966,0.265981184165109,0.658678784303171,0.0255257690378036,-0.0051845960037465,0.0596659690339807,5,667,"study_1_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_5_EOD_vs_LOD; study_6_EOD_vs_LOD",3,"study_1; study_11; study_6",0.687839713468839
"PRKAR1B",0.0147577821498251,-0.0373566740692949,0.0668722383689451,1.11165007777792,0.26628863213129,0.432008243386311,0.0143466772667875,-0.0127058759375914,0.0423260555665752,7,689,"study_1_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_3_Soma_EOD_vs_LOD; study_5_EOD_vs_LOD; study_6_EOD_vs_LOD; study_7_EOD_vs_LOD",4,"study_1; study_11; study_6; study_7",0.645010242273569
"HS3ST1",-0.049347817202567,-0.128677598453387,0.0299819640482526,-1.10833379437671,0.267717685725625,0.19796652782007,NA,NA,NA,4,368,"study_1_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_5_EOD_vs_LOD",2,"study_1; study_11",0.752114941712914
"CLN5",0.0255215337742748,-0.0181312634548208,0.0691743310033704,1.10828633759919,0.267738173992933,0,0.0257603549800724,0.00728160658567018,0.0386326514699915,8,901,"study_1_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_3_Soma_EOD_vs_LOD; study_4_EOD_vs_LOD; study_5_EOD_vs_LOD; study_6_EOD_vs_LOD; study_7_EOD_vs_LOD",5,"study_1; study_11; study_4; study_6; study_7",0.482433879553304
"MAN1A2",0.0138695175457695,-0.0124368551169615,0.0401758902085004,1.10785002198595,0.267926592759742,0.90494684708839,0.0134891562353863,-0.0248255813636308,0.0352713608757214,7,802,"study_1_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_3_Soma_EOD_vs_LOD; study_4_EOD_vs_LOD; study_5_EOD_vs_LOD; study_6_EOD_vs_LOD",4,"study_1; study_11; study_4; study_6",0.64539223449308
"GLUL",-0.0528569293936936,-0.137910198464028,0.0321963396766404,-1.10711368436973,0.268244779790253,0,NA,NA,NA,4,380,"study_1_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_3_Soma_EOD_vs_LOD",2,"study_1; study_11",0.752114941712914
"REXO2",-0.0520069074615319,-0.181944090688968,0.0779302757659042,-1.10677552788071,0.268390991295796,0,NA,NA,NA,4,303,"study_1_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_3_Soma_EOD_vs_LOD",2,"study_1; study_11",0.752114941712914
"TMEM108",-0.0539678624928608,-0.13871556692142,0.0307798419356987,-1.10664120048898,0.268449086724902,0,-0.0565580819780231,-0.0812143472923844,-0.0186556349056825,5,496,"study_1_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_5_EOD_vs_LOD; study_6_EOD_vs_LOD",3,"study_1; study_11; study_6",0.691007834347433
"CXCL9",-0.092374714107049,-0.254886669624285,0.0701372414101866,-1.10537671830336,0.268996387618576,0,NA,NA,NA,3,914,"study_3_Olink_EOD_vs_LOD; study_8_EOD_vs_LOD; study_9_EOD_vs_LOD",2,"study_3_Olink; study_8",0.752114941712914
"B3GALNT1",-0.0240748660598925,-0.0608726564677482,0.0127229243479632,-1.10464100838541,0.269315174331015,0.729439360067812,-0.0246540344819611,-0.0351859019085429,0.0106656769292016,7,848,"study_1_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_4_EOD_vs_LOD; study_5_EOD_vs_LOD; study_6_EOD_vs_LOD; study_7_EOD_vs_LOD",5,"study_1; study_11; study_4; study_6; study_7",0.484133631032696
"XPNPEP2",-0.0783201346085538,-0.21577643964796,0.0591361704308519,-1.10427832079058,0.269472424019823,0,NA,NA,NA,3,914,"study_3_Olink_EOD_vs_LOD; study_8_EOD_vs_LOD; study_9_EOD_vs_LOD",2,"study_3_Olink; study_8",0.752114941712914
"CPQ",0.0136633646864111,-0.0190483311971658,0.0463750605699879,1.10253677572229,0.270228379536858,0,0.0135531124279999,0.00706774351561671,0.0209420123237884,9,1051,"study_1_EOD_vs_LOD; study_10_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_3_Soma_EOD_vs_LOD; study_4_EOD_vs_LOD; study_5_EOD_vs_LOD; study_6_EOD_vs_LOD; study_7_EOD_vs_LOD",5,"study_1; study_11; study_4; study_6; study_7",0.484634934192863
"WFIKKN1",0.0248795244432519,-0.0269866065202661,0.0767456554067698,1.10050059347168,0.271114071187275,0.673407128352026,NA,NA,NA,3,914,"study_3_Olink_EOD_vs_LOD; study_8_EOD_vs_LOD; study_9_EOD_vs_LOD",2,"study_3_Olink; study_8",0.752114941712914
"EIF4A2",-0.0677131690980729,-0.178358987367916,0.0429326491717697,-1.09833373895693,0.272058784489975,0,NA,NA,NA,4,463,"study_1_EOD_vs_LOD; study_11_EOD_vs_LOD; study_3_Soma_EOD_vs_LOD; study_5_EOD_vs_LOD",2,"study_1; study_11",0.752114941712914
"CHI3L2",0.0189395781849477,-0.0416605155444094,0.0795396719143047,1.09741403929545,0.27246043899474,0.707623994788251,0.0176531031788085,-0.021597803989934,0.0690996664941641,8,868,"study_1_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_3_Soma_EOD_vs_LOD; study_4_EOD_vs_LOD; study_5_EOD_vs_LOD; study_6_EOD_vs_LOD; study_7_EOD_vs_LOD",5,"study_1; study_11; study_4; study_6; study_7",0.486179642526037
"CDON",-0.0396962351960545,-0.113177183266181,0.0337847128740716,-1.09678378211859,0.272735921353808,0.391036361005882,NA,NA,NA,4,932,"study_3_Olink_EOD_vs_LOD; study_3_Soma_EOD_vs_LOD; study_8_EOD_vs_LOD; study_9_EOD_vs_LOD",2,"study_3_Soma; study_8",0.752114941712914
"B3GNT8",-0.0873164008402018,-0.192166997359603,0.0175341956791999,-1.09660045394769,0.272816088972565,0.781863916592037,-0.0901218558534333,-0.15642281786524,-0.0525012581998765,7,715,"study_1_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_3_Soma_EOD_vs_LOD; study_5_EOD_vs_LOD; study_6_EOD_vs_LOD; study_7_EOD_vs_LOD",4,"study_1; study_11; study_6; study_7",0.653559421934276
"C8A",0.0510453897898371,-0.0240571489155798,0.126147928495254,1.09599405887894,0.27308137444895,0.258120500671686,0.0509875908987943,0.0375977158721016,0.0640856489444602,8,1022,"study_1_EOD_vs_LOD; study_10_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_4_EOD_vs_LOD; study_5_EOD_vs_LOD; study_6_EOD_vs_LOD; study_7_EOD_vs_LOD",5,"study_1; study_11; study_4; study_6; study_7",0.486179642526037
"CNTN6",-0.026973314864616,-0.0567995573977617,0.00285292766852983,-1.09456915340355,0.273705435700637,0.932149999807376,-0.027353799050226,-0.0526545531350156,0.0292271083941534,8,897,"study_1_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_3_Soma_EOD_vs_LOD; study_4_EOD_vs_LOD; study_5_EOD_vs_LOD; study_6_EOD_vs_LOD; study_7_EOD_vs_LOD",5,"study_1; study_11; study_4; study_6; study_7",0.486179642526037
"HSPE1",0.0260044567634491,-0.0147445590077907,0.0667534725346889,1.09430837271033,0.27381975442135,0.751309084434104,0.0253984830143492,-0.0164723350314589,0.0448684962361931,8,830,"study_1_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD; study_3_Soma_EOD_vs_LOD; study_4_EOD_vs_LOD; study_5_EOD_vs_LOD; study_6_EOD_vs_LOD; study_7_EOD_vs_LOD",5,"study_1; study_11; study_4; study_6; study_7",0.486179642526037
"IFI6",-0.0633113290715518,-0.176531873481369,0.0499092153382652,-1.09390820487822,0.273995239885523,0,NA,NA,NA,3,355,"study_1_EOD_vs_LOD; study_11_EOD_vs_LOD; study_2_EOD_vs_LOD",2,"study_1; study_11",0.752114941712914
