"Protein","Log2FC","SE","F_value","P_value","FDR","Comparison","N","Study"
"HLA-E",0.0969340534561063,0.1405106165124,0.475920562330222,0.498574062509977,0.770082983980954,"EOAD_vs_CN",27,"study_3_Soma"
"HNRNPA2B1",-0.182033385222049,0.295289955945535,0.380018501550459,0.547043492924614,0.796333698684749,"EOAD_vs_CN",27,"study_3_Soma"
"HNRNPK",-0.139976761738881,0.140165567413153,0.99730777657674,0.330294402788549,0.659351747888752,"EOAD_vs_CN",27,"study_3_Soma"
"HPCAL1",0.00172475427494945,0.084127654533814,0.000420316944235561,0.983946028514965,0.991717751519744,"EOAD_vs_CN",27,"study_3_Soma"
"HPRT1",0.482041210562043,0.267395372223229,3.24982940137003,0.0953651762974804,0.477002168170906,"EOAD_vs_CN",27,"study_3_Soma"
"HS6ST1",-0.0845669907735935,0.162206430923374,0.271810116648753,0.609460186820661,0.826487278789856,"EOAD_vs_CN",27,"study_3_Soma"
"HS6ST3",-0.194206133820842,0.241750197592561,0.645345386544292,0.436743816054078,0.729350769577516,"EOAD_vs_CN",27,"study_3_Soma"
"HSP90AA1",0.270574796394257,0.227297863691118,1.41704607918245,0.252339416284537,0.597934681083592,"EOAD_vs_CN",27,"study_3_Soma"
"HSP90AB1",0.305119087723687,0.189510477461289,2.59222266071387,0.126125382144809,0.508874034038738,"EOAD_vs_CN",27,"study_3_Soma"
"HSP90B1",-0.0926137486930596,0.123128631520023,0.565760758671517,0.459708031647358,0.74475495704572,"EOAD_vs_CN",27,"study_3_Soma"
"HSPA13",-0.159169814651438,0.0936349496911202,2.88965142913323,0.109189473057967,0.497973265189236,"EOAD_vs_CN",27,"study_3_Soma"
"HSPA1A",-0.0445367242842192,0.107772429691747,0.17077378111869,0.684913636777061,0.8691653379513,"EOAD_vs_CN",27,"study_3_Soma"
"HSPA2",-0.20903823753312,0.147325346617017,2.01324452650146,0.17274610150305,0.541993609629842,"EOAD_vs_CN",27,"study_3_Soma"
"HSPE1",0.0612255980762093,0.152037724578294,0.162167323842408,0.69260497958275,0.87476787891401,"EOAD_vs_CN",27,"study_3_Soma"
"HYAL1",-0.0870320076593369,0.086308413782797,1.0168379207477,0.3260894594431,0.653814477303469,"EOAD_vs_CN",27,"study_3_Soma"
"ICAM1",0.204102839499072,0.179535298462757,1.29240430916652,0.27335967030869,0.612212600320662,"EOAD_vs_CN",27,"study_3_Soma"
"ICAM2",-0.100829990413553,0.0877525889000597,1.32026033490985,0.267391609994691,0.607760034657442,"EOAD_vs_CN",27,"study_3_Soma"
"IDH1",0.0398615602190713,0.174160766893616,0.052385118419629,0.821538023970383,0.94217057187484,"EOAD_vs_CN",27,"study_3_Soma"
"IDUA",-0.546193867001485,0.222881537931977,6.0054484995578,0.0311835387247228,0.401364633771196,"EOAD_vs_CN",27,"study_3_Soma"
"IFNAR1",-0.0841077286213778,0.0890772067714505,0.891535475449192,0.358596767515483,0.677968527303652,"EOAD_vs_CN",27,"study_3_Soma"
"IFNGR1",-0.10737687374159,0.122942170250001,0.7628159411342,0.395619713377581,0.699319609026924,"EOAD_vs_CN",27,"study_3_Soma"
"IGDCC4",0.0222198610464162,0.165399940519976,0.0180472892661481,0.894786742459278,0.967135318259792,"EOAD_vs_CN",27,"study_3_Soma"
"IGF1",-0.03024830628868,0.0414183837905375,0.533354333195469,0.479848807178016,0.757805671780393,"EOAD_vs_CN",27,"study_3_Soma"
"IGF1R",-0.0542320435596206,0.16702979733461,0.10542024741277,0.749292341901126,0.906635228679455,"EOAD_vs_CN",27,"study_3_Soma"
"IGF2R",-0.00379429036693502,0.150687472821075,0.000634025649579495,0.980215852922809,0.991062376745857,"EOAD_vs_CN",27,"study_3_Soma"
"IGFALS",-0.488503847180809,0.149283389471249,10.7081144009933,0.00516042668306393,0.365118006422492,"EOAD_vs_CN",27,"study_3_Soma"
"IGFBP1",0.173799022702721,0.141080900764811,1.51760312551244,0.241940989989101,0.593557031332446,"EOAD_vs_CN",27,"study_3_Soma"
"IGFBP3",-0.217805232476241,0.10354368449697,4.42475662384405,0.0494089102562653,0.446665637631516,"EOAD_vs_CN",27,"study_3_Soma"
