"Protein","Log2FC","SE","F_value","P_value","FDR","Comparison","N","Study"
"CCL14",0.150406369228619,0.118542807270589,1.60983749989825,0.211921688919676,0.58877373573771,"EODLB_vs_CN",222,"study_9"
"CCL15",-0.132241038108881,0.120943751841389,1.19554416978644,0.280806924685415,0.636296542106313,"EODLB_vs_CN",222,"study_9"
"CCL16",-0.0170677930930921,0.129696913621807,0.0173179091144025,0.895908424999261,0.971627406652906,"EODLB_vs_CN",222,"study_9"
"CCL18",-0.0620118942421053,0.151673766965549,0.167158724780324,0.68484084913136,0.904159716105246,"EODLB_vs_CN",222,"study_9"
"CCL19",0.199743396653289,0.181212490919669,1.21497852379951,0.276944970740166,0.634293320082316,"EODLB_vs_CN",222,"study_9"
"CD109",0.108661649639145,0.0875788119674523,1.53941065711839,0.219720180552943,0.589812847136581,"EODLB_vs_CN",222,"study_9"
"CD177",-0.729216396416776,0.404632831416649,3.24780999805857,0.0798257234379294,0.416820538173444,"EODLB_vs_CN",222,"study_9"
"CD200",-0.0856838655042758,0.0854906269211463,1.00452580553767,0.322199779433558,0.688225204665783,"EODLB_vs_CN",222,"study_9"
"CD209",-0.184890775428947,0.132948675302989,1.9340266714124,0.172077057318327,0.544342770427776,"EODLB_vs_CN",222,"study_9"
"CD46",-0.109022532396053,0.0952854225887806,1.30912043632347,0.259253591745115,0.619569825935408,"EODLB_vs_CN",222,"study_9"
"CD58",-0.0865572938197369,0.0735258557733575,1.38588490302894,0.244242055255349,0.608533456779915,"EODLB_vs_CN",222,"study_9"
"CD74",-0.0333999251671053,0.0990629877747011,0.113675832363616,0.737488256606993,0.924034967784426,"EODLB_vs_CN",222,"study_9"
"CD83",0.0264654991907896,0.0830142931012549,0.101637607155833,0.751430237203478,0.924034967784426,"EODLB_vs_CN",222,"study_9"
"CD84",-0.0295165315555922,0.0476651846248339,0.383467080135957,0.539123189182793,0.829835818011204,"EODLB_vs_CN",222,"study_9"
"CD93",-0.11641269001875,0.100358868349186,1.34551684313478,0.252232976436739,0.615178900546092,"EODLB_vs_CN",222,"study_9"
"ADGRE5",-0.232294157013487,0.110312001081794,4.43436100220084,0.0406050646532117,0.340877682775766,"EODLB_vs_CN",222,"study_9"
"CDH1",0.0106990096585529,0.0952443485619218,0.0126185289289362,0.911077540020658,0.971627406652906,"EODLB_vs_CN",222,"study_9"
"CDH3",-0.0507178854190786,0.0407301460925256,1.55056629989662,0.221081764088633,0.589812847136581,"EODLB_vs_CN",222,"study_9"
"CFHR5",-0.0729005523723685,0.118168630274901,0.380589879011808,0.540237402648921,0.829835818011204,"EODLB_vs_CN",222,"study_9"
"CHIT1",0.31916959899671,0.244937397653829,1.69798104276197,0.198313056285655,0.576785039197445,"EODLB_vs_CN",222,"study_9"
"CLEC11A",-0.203205541208224,0.136290850790785,2.22299091525636,0.143762240953262,0.507536309221736,"EODLB_vs_CN",222,"study_9"
"CLEC14A",-0.204652836804276,0.102983360189288,3.94912992271788,0.0526947112694409,0.374132450013031,"EODLB_vs_CN",222,"study_9"
"CLMP",-0.0440688841276309,0.0723921904701303,0.370578886412579,0.546081407057402,0.83437098040416,"EODLB_vs_CN",222,"study_9"
"CLUL1",-0.177994405045066,0.107904494232314,2.72103191393131,0.106679850244965,0.445545256905441,"EODLB_vs_CN",222,"study_9"
"CNTN5",-0.215066791457238,0.0983034834031258,4.78639897859274,0.0347343656045812,0.340877682775766,"EODLB_vs_CN",222,"study_9"
"CNTNAP2",-0.093852736679934,0.0833055450104437,1.26924675484617,0.265892077004316,0.621957588807662,"EODLB_vs_CN",222,"study_9"
"COL2A1",-0.0323154362687501,0.0644148018283614,0.251679995070448,0.618445208904834,0.87598267077746,"EODLB_vs_CN",222,"study_9"
"COL4A1",-0.427514823012829,0.147193441995971,8.43578364530903,0.00618051686531978,0.235255031364793,"EODLB_vs_CN",222,"study_9"
"COMP",-0.161311495106908,0.152192757486663,1.12342131924923,0.29559069024603,0.651318796783493,"EODLB_vs_CN",222,"study_9"
"CPA2",0.0687221636217106,0.108475858099978,0.401353874451915,0.529866439502799,0.829835818011204,"EODLB_vs_CN",222,"study_9"
"CPB1",-0.0545312190391449,0.108186647890729,0.254063972049683,0.616490879241778,0.87598267077746,"EODLB_vs_CN",222,"study_9"
"CPM",-0.0204055674592105,0.109061621698726,0.0350068836268309,0.852490290471032,0.969290561585391,"EODLB_vs_CN",222,"study_9"
"CPXM1",0.0766264861697374,0.146218114407302,0.27463473418717,0.602989664086526,0.868907320123675,"EODLB_vs_CN",222,"study_9"
"CRELD2",-0.284695441098684,0.139769812725827,4.14891233967263,0.0479259648375793,0.367929349025461,"EODLB_vs_CN",222,"study_9"
