"Protein","Log2FC","SE","F_value","P_value","FDR","Comparison","N","Study"
"ANGPTL7",0.0889515029860011,0.0796329859760628,1.24772989283345,0.264700890691326,0.501828771935639,"LOOD_vs_CN",380,"study_8"
"ANPEP",-0.0391004124008316,0.0468716218014487,0.695893395076644,0.404694189551513,0.631838722412534,"LOOD_vs_CN",380,"study_8"
"AOC3",-0.0276835209878032,0.0406298456014884,0.464250422903799,0.49606251470405,0.699096951032035,"LOOD_vs_CN",380,"study_8"
"ARSA",0.068820726065419,0.0568593780747538,1.46498875165521,0.226898853562417,0.46511239189848,"LOOD_vs_CN",380,"study_8"
"ARSB",-0.0385992156835759,0.0473320112917809,0.66503888802466,0.415301921903415,0.631942547042288,"LOOD_vs_CN",380,"study_8"
"B3GAT3",-0.0334937773760222,0.0532985103308048,0.394909987097372,0.530115242768962,0.729660853213339,"LOOD_vs_CN",380,"study_8"
"B4GALT1",0.0431638156697159,0.0601635062343049,0.51472277127141,0.473547436744823,0.679391254969487,"LOOD_vs_CN",380,"study_8"
"BAMBI",-0.0610175928591823,0.0408271911138669,2.23362950616481,0.135903141952118,0.339357454001661,"LOOD_vs_CN",380,"study_8"
"BCAM",0.0558366823530143,0.0564489476864398,0.978424933155976,0.323220770988483,0.562266143855662,"LOOD_vs_CN",380,"study_8"
"BGN",0.018032345408316,0.0245966555943145,0.537467632354485,0.463939936734821,0.671658499318365,"LOOD_vs_CN",380,"study_8"
"BLMH",0.00690785711614694,0.0580279844382073,0.0141713661781946,0.905304260318427,0.963212827191819,"LOOD_vs_CN",380,"study_8"
"BMP6",-0.0389818383347196,0.0495948500692475,0.617805071044034,0.432356708036421,0.644632374458693,"LOOD_vs_CN",380,"study_8"
"BOC",-0.0441912042608452,0.0366913119131711,1.45059171495078,0.2291885881184,0.46511239189848,"LOOD_vs_CN",380,"study_8"
"BTN3A2",0.0815862275377685,0.0510226453410737,2.55686478392679,0.110695715893522,0.302631635296881,"LOOD_vs_CN",380,"study_8"
