"Protein","Log2FC","SE","F_value","P_value","FDR","Comparison","N","Study"
"NECTIN1",-0.0428328976228878,0.0459291701639936,0.869716506737227,0.362532999700262,0.766149824572947,"EOAD_vs_LOAD",56,"study_4"
"ALCAM",-0.0570443660310769,0.0491194279427858,1.34871104879281,0.275895239020129,0.727003568223659,"EOAD_vs_LOAD",56,"study_4"
"APOC3",0.176506150085023,0.290300624999036,0.369678116618675,0.562281874857999,0.839290479681862,"EOAD_vs_LOAD",56,"study_4"
"WFIKKN2",0.114936984728796,0.107523610032416,1.14264658242811,0.306987321851416,0.750334340588806,"EOAD_vs_LOAD",56,"study_4"
"TGFBI",0.0288209620353133,0.0936023201067595,0.0948077236812215,0.767270871644311,0.926390020921253,"EOAD_vs_LOAD",56,"study_4"
"DNER",-0.116119342274137,0.0536461040871136,4.68524988457007,0.0588411825907991,0.60601171904729,"EOAD_vs_LOAD",56,"study_4"
"CDH2",-0.0118572354740838,0.0713860579656976,0.0275892623339838,0.872475202927015,0.957611822584177,"EOAD_vs_LOAD",56,"study_4"
"C1S",0.00169801689777849,0.0475238801985888,0.00127661584591281,0.972189677233101,0.998190012058198,"EOAD_vs_LOAD",56,"study_4"
"CHGB",-0.223097168907989,0.0597767346926005,13.9291220024893,0.00209813097271576,0.215775598186464,"EOAD_vs_LOAD",56,"study_4"
"ALDOC",0.0134054003852127,0.0497897621378128,0.0724902298068403,0.792624017626148,0.937298082595723,"EOAD_vs_LOAD",56,"study_4"
"LYNX1",0.0905136892374054,0.107753133709945,0.705616478757256,0.425852114101022,0.794925891834895,"EOAD_vs_LOAD",56,"study_4"
"ICAM5",-0.0787828977554197,0.1072340766206,0.539756981705119,0.48392106954958,0.801479164044078,"EOAD_vs_LOAD",56,"study_4"
"HPX",0.258785200495653,0.164526093664308,2.47405471152948,0.153992503160631,0.642164481092878,"EOAD_vs_LOAD",56,"study_4"
"LAMB1",0.0782093554504613,0.0549555198069866,2.02532523212965,0.194809182322066,0.660450642506517,"EOAD_vs_LOAD",56,"study_4"
"MOG",0.0327028929832203,0.0833436980637469,0.153966704021045,0.70582436771244,0.896802853425711,"EOAD_vs_LOAD",56,"study_4"
"STC2",-0.0147143928508839,0.110268220725454,0.0178067212348242,0.897662612888778,0.970923348107764,"EOAD_vs_LOAD",56,"study_4"
"CHGA",0.0183269162491797,0.151389640615929,0.0146550219885091,0.906304193184873,0.972056076817729,"EOAD_vs_LOAD",56,"study_4"
"HYOU1",-0.0503702956726215,0.0602669059812211,0.69853988505254,0.429608453751691,0.794925891834895,"EOAD_vs_LOAD",56,"study_4"
"IGHG2",0.275897329109755,0.162441157502303,2.88471452626952,0.114440290224498,0.642164481092878,"EOAD_vs_LOAD",56,"study_4"
"ITIH5",-0.10326177622348,0.0641820447608023,2.58852333354062,0.140540645782038,0.642164481092878,"EOAD_vs_LOAD",56,"study_4"
"GPI",0.178495241805305,0.193898158094613,0.847434069142652,0.390163882991972,0.778926818468713,"EOAD_vs_LOAD",56,"study_4"
"APCS",0.591406635634624,0.283822682477643,4.34188368932681,0.0734042157680442,0.623095327740955,"EOAD_vs_LOAD",56,"study_4"
"MST1",0.420928061379663,0.259763037579528,2.62579640906933,0.14648355155035,0.642164481092878,"EOAD_vs_LOAD",56,"study_4"
"GPR158",-0.0919422002439951,0.120678253205558,0.580459274394225,0.472366457335298,0.801479164044078,"EOAD_vs_LOAD",32,"study_4"
"HP",0.612322347331117,0.659581070437918,0.861834456053038,0.38483192999312,0.773765629215107,"EOAD_vs_LOAD",56,"study_4"
"COL18A1",-0.233037859273512,0.13310404940048,3.0652819509229,0.125896191046583,0.642164481092878,"EOAD_vs_LOAD",56,"study_4"
"RTN4R",-0.16987005094682,0.0984296084175812,2.9783938014172,0.118573495020704,0.642164481092878,"EOAD_vs_LOAD",56,"study_4"
"GRIA4",-0.174180255968015,0.102158822684244,2.90700708501693,0.121130158846064,0.642164481092878,"EOAD_vs_LOAD",56,"study_4"
"MEGF8",-0.166140765464839,0.0954092516222914,3.03229490019244,0.120310357518434,0.642164481092878,"EOAD_vs_LOAD",56,"study_4"
"SERPIND1",0.0627435176272666,0.152962702527903,0.168254477465407,0.693389246110345,0.894948075477557,"EOAD_vs_LOAD",56,"study_4"
"COCH",0.0363691522847533,0.147877208088615,0.0604872543912362,0.81259516279579,0.941241776187107,"EOAD_vs_LOAD",56,"study_4"
"CBLN1",-0.129249832271114,0.116702080437654,1.22659949025208,0.299249469011482,0.749833119949344,"EOAD_vs_LOAD",56,"study_4"
"CD59",-0.0750673979844905,0.059543258500212,1.5894158130983,0.243046064642982,0.701992789306483,"EOAD_vs_LOAD",56,"study_4"
"KRT10",-0.55015817550615,0.632902627139793,0.755616347822269,0.411133349175014,0.791089946949829,"EOAD_vs_LOAD",56,"study_4"
"ATP6AP1",-0.0910835396151954,0.06110666963472,2.22178775577585,0.166871586089801,0.644309735180065,"EOAD_vs_LOAD",56,"study_4"
"SERPINI1",-0.0231282458747621,0.0710896192146147,0.105845650259575,0.752083749426271,0.915805022077572,"EOAD_vs_LOAD",56,"study_4"
"TGFBR3",0.00793255174335261,0.0500148187465908,0.0251552378909688,0.8777136208192,0.959702602114996,"EOAD_vs_LOAD",56,"study_4"
"PTPRG",-0.117079412106033,0.0429578828376274,7.42805871049612,0.0223904800129395,0.56586849487247,"EOAD_vs_LOAD",56,"study_4"
"CLSTN2",-0.0885668172268019,0.0428653661256748,4.26902797665407,0.0519956404160107,0.60601171904729,"EOAD_vs_LOAD",54,"study_4"
"ART3",-0.0713051846499777,0.140196539107177,0.25868284708359,0.627459033762839,0.867749294397032,"EOAD_vs_LOAD",56,"study_4"
"KRT1",-0.346199757492119,0.488654261943267,0.501938070355725,0.498595617317238,0.801711220831931,"EOAD_vs_LOAD",56,"study_4"
"L1CAM",-0.0335961081947591,0.0350293854027115,0.919841304528781,0.348381939574588,0.75689666770132,"EOAD_vs_LOAD",56,"study_4"
"NRXN2",-0.127165966378893,0.0534493131252536,5.66053571588668,0.0334169743389503,0.593733110639934,"EOAD_vs_LOAD",56,"study_4"
"B2M",0.0757912341435976,0.0750627301304198,1.01950473092936,0.345119291384044,0.75689666770132,"EOAD_vs_LOAD",56,"study_4"
"C3",0.183546718433172,0.119592146861713,2.35552611890968,0.162273578405664,0.642164481092878,"EOAD_vs_LOAD",56,"study_4"
"APLP1",-0.0536485260081836,0.068234450291849,0.618170383449465,0.452221558969014,0.795680970844214,"EOAD_vs_LOAD",56,"study_4"
"LUM",0.129390095672909,0.0956990569882557,1.82804444890328,0.208278362848215,0.673127284814003,"EOAD_vs_LOAD",56,"study_4"
"BCAN",-0.0697363434075431,0.0976412408641392,0.510095818329895,0.497934195103855,0.801711220831931,"EOAD_vs_LOAD",56,"study_4"
"CARTPT",3.97314386617609e-05,0.117798456086648,1.1375994805637e-07,0.999738694735107,0.999738694735107,"EOAD_vs_LOAD",56,"study_4"
"B3GNT2",0.0702244345418856,0.0788740689347421,0.792698452584911,0.402901515586971,0.788470956096778,"EOAD_vs_LOAD",56,"study_4"
"NBL1",-0.0685774087548392,0.0676330708717149,1.02812028516299,0.338454347299613,0.75689666770132,"EOAD_vs_LOAD",56,"study_4"
"PKM",0.134497232723179,0.0562130432644729,5.72469696124893,0.032037057638521,0.593733110639934,"EOAD_vs_LOAD",56,"study_4"
"RBP4",0.299619995633988,0.210574932354349,2.0245487882584,0.198070821253616,0.661454260046034,"EOAD_vs_LOAD",56,"study_4"
"LRG1",0.259816428517198,0.183792181990147,1.99838494687269,0.192652292051679,0.660450642506517,"EOAD_vs_LOAD",56,"study_4"
"SOD1",0.0696619690020306,0.0600174528448391,1.34721333062481,0.270556278862005,0.720500762718984,"EOAD_vs_LOAD",56,"study_4"
"AGRN",0.00535427190764715,0.0470173845860041,0.0129683257302524,0.910923028056619,0.973986929999,"EOAD_vs_LOAD",56,"study_4"
"SPOCK3",0.0332232535559207,0.0473719973057353,0.49185934778557,0.499918793159149,0.801711220831931,"EOAD_vs_LOAD",56,"study_4"
"COL1A1",-0.00466373112768714,0.0577638542362175,0.00651860525578507,0.936819828766335,0.98546446239305,"EOAD_vs_LOAD",56,"study_4"
"COL6A3",0.0157346768483997,0.0809264876008502,0.0378036969645252,0.850930507714216,0.953187790151035,"EOAD_vs_LOAD",56,"study_4"
"DDR1",-0.0517095564777934,0.133904856066003,0.149124490036263,0.710506577219471,0.896802853425711,"EOAD_vs_LOAD",56,"study_4"
