"Protein","Log2FC","SE","F_value","P_value","FDR","Comparison","N","Study"
"CX3CL1",-0.0279710933705357,0.102363997354586,0.0746662623818933,0.785593664283191,0.986500371709752,"EODLB_vs_LODLB",109,"study_9"
"CXADR",0.0146148029208604,0.111433100899157,0.0172011504583903,0.896012413701098,0.986500371709752,"EODLB_vs_LODLB",109,"study_9"
"CXCL10",-0.0336556646294639,0.167543367544161,0.0403517024224697,0.841456519694347,0.986500371709752,"EODLB_vs_LODLB",109,"study_9"
"CCN1",-0.20289148188961,0.121737412333088,2.77766263134522,0.100838392736758,0.939759880365478,"EODLB_vs_LODLB",109,"study_9"
"DCBLD2",0.0831052177674514,0.0667133376678386,1.55178391475699,0.2161725973697,0.939759880365478,"EODLB_vs_LODLB",109,"study_9"
"DDAH1",-0.0556093857670454,0.111992390891113,0.246558036877345,0.621246947091216,0.977886804137115,"EODLB_vs_LODLB",109,"study_9"
"DLK1",-0.117344116027192,0.100589272434426,1.36087833936846,0.247750179843385,0.939759880365478,"EODLB_vs_LODLB",109,"study_9"
"DLL1",-0.0845295403640423,0.114864365672633,0.541559748390649,0.464335237672482,0.944293563193551,"EODLB_vs_LODLB",109,"study_9"
"DPP10",-0.0132007191164778,0.10721810349492,0.0151585946042631,0.902350808147142,0.986500371709752,"EODLB_vs_LODLB",109,"study_9"
"DRAXIN",0.0187585388892053,0.104873563881286,0.031993810083219,0.858553156814836,0.986500371709752,"EODLB_vs_LODLB",109,"study_9"
"DSC2",-0.163193891183036,0.126001405237925,1.6774787155113,0.199695999338747,0.939759880365478,"EODLB_vs_LODLB",109,"study_9"
"EDA2R",0.0828259158681002,0.103264223310047,0.643328406046153,0.425241001088618,0.939759880365478,"EODLB_vs_LODLB",109,"study_9"
"EDIL3",0.0297191242934263,0.0993281978324179,0.0895214081337453,0.765660812955437,0.983756555729514,"EODLB_vs_LODLB",109,"study_9"
"EGFR",-0.0963135136128246,0.0988544347902675,0.949253350329542,0.333475795307815,0.939759880365478,"EODLB_vs_LODLB",109,"study_9"
"ENG",-0.0562968529318182,0.0591255894570088,0.906603244169651,0.344611911173845,0.939759880365478,"EODLB_vs_LODLB",109,"study_9"
"ENTPD6",-0.0664909254364854,0.0926170958264721,0.515397654278044,0.4753328081116,0.94608160452135,"EODLB_vs_LODLB",109,"study_9"
"EPHB4",-0.133618007674919,0.0916147243122874,2.12715641413064,0.149844294390029,0.939759880365478,"EODLB_vs_LODLB",109,"study_9"
"EPHB6",-0.0868111431408276,0.153399563897421,0.32026000073732,0.573347219456462,0.968794991835507,"EODLB_vs_LODLB",109,"study_9"
"ERBB3",0.0162480030551944,0.0789841656014662,0.04231749143587,0.837609294607821,0.986500371709752,"EODLB_vs_LODLB",109,"study_9"
"ERBB4",0.0456609764764604,0.0873979831714767,0.272952808950754,0.603152920638361,0.977886804137115,"EODLB_vs_LODLB",109,"study_9"
"ESAM",-0.17637101391802,0.118434106329371,2.21769005274754,0.140976054389637,0.939759880365478,"EODLB_vs_LODLB",109,"study_9"
"ESM1",-0.0757952029882301,0.11572135487743,0.428999139665898,0.515236737049001,0.94608160452135,"EODLB_vs_LODLB",109,"study_9"
"EZR",-0.064409802695617,0.0764025517480388,0.710703100668062,0.402652807793681,0.939759880365478,"EODLB_vs_LODLB",109,"study_9"
"F2R",-0.133915988032062,0.225783340054552,0.351788042211712,0.554956744352494,0.968794991835507,"EODLB_vs_LODLB",109,"study_9"
"F3",-0.0422207309082792,0.0890015620435214,0.22503819560878,0.63666207519729,0.977886804137115,"EODLB_vs_LODLB",109,"study_9"
"FABP4",-0.145988907103084,0.150705752809374,0.938382831333016,0.335089375686129,0.939759880365478,"EODLB_vs_LODLB",109,"study_9"
"FAM3B",0.0722137898169644,0.162382795268795,0.197769925056304,0.658303064327762,0.977886804137115,"EODLB_vs_LODLB",109,"study_9"
"FCGR2A",-0.0437030903441559,0.170115092171376,0.0659991901299681,0.798137235053287,0.986500371709752,"EODLB_vs_LODLB",109,"study_9"
"FCGR3B",-0.0745108476132305,0.0929774830963126,0.642219423506782,0.426195784124713,0.939759880365478,"EODLB_vs_LODLB",109,"study_9"
"FCN2",-0.12214343994724,0.121657552627946,1.0080037383607,0.31800979550283,0.939759880365478,"EODLB_vs_LODLB",109,"study_9"
"FKBP4",-0.152152017593344,0.114758017118068,1.75788054699198,0.190286234683733,0.939759880365478,"EODLB_vs_LODLB",109,"study_9"
"FLRT2",0.00629442740422048,0.101703665631712,0.0038303569332808,0.950864026795877,0.988021189775846,"EODLB_vs_LODLB",109,"study_9"
"FLT4",-0.0101577644113229,0.0843201953362445,0.0145121936230293,0.904415120433726,0.986500371709752,"EODLB_vs_LODLB",109,"study_9"
"FOLR1",-0.0788297891436684,0.051713195169621,2.3236889119725,0.131719352802735,0.939759880365478,"EODLB_vs_LODLB",109,"study_9"
"FST",-0.0694724760836047,0.0774910517803744,0.803752699764541,0.372959021012153,0.939759880365478,"EODLB_vs_LODLB",109,"study_9"
"FSTL3",-0.253008147454951,0.125064004527102,4.09264761081591,0.0467964563946101,0.939759880365478,"EODLB_vs_LODLB",109,"study_9"
"FUCA1",-0.252021386562905,0.121225390363621,4.32202834409052,0.0421842865419311,0.939759880365478,"EODLB_vs_LODLB",109,"study_9"
"FURIN",-0.0169202402065745,0.0427130914012895,0.156924602865098,0.693067198958589,0.97980075251004,"EODLB_vs_LODLB",109,"study_9"
"GALNT10",-0.0843854891923701,0.0737381469091533,1.30963751234106,0.25625686635104,0.939759880365478,"EODLB_vs_LODLB",109,"study_9"
"GAS6",-0.0833277916185065,0.100153930826138,0.692219367426823,0.408781891718419,0.939759880365478,"EODLB_vs_LODLB",109,"study_9"
"GDF15",-0.134741294618101,0.127669599978784,1.11384930029479,0.295299522081881,0.939759880365478,"EODLB_vs_LODLB",109,"study_9"
"GFRA1",-0.0227686809594161,0.103666329819451,0.0482392222447249,0.826972527180598,0.986500371709752,"EODLB_vs_LODLB",109,"study_9"
"GFRA3",-0.0198997112167207,0.110189101760974,0.0326149158555102,0.857265369833571,0.986500371709752,"EODLB_vs_LODLB",109,"study_9"
"GLB1",0.0290622907305195,0.041810175320756,0.4831652690247,0.488997809980562,0.94608160452135,"EODLB_vs_LODLB",109,"study_9"
"GLO1",-0.0541111223640423,0.0939950241477817,0.331408281411706,0.566910583785342,0.968794991835507,"EODLB_vs_LODLB",109,"study_9"
"GLRX",-0.0569152920190746,0.0903817785119552,0.396548371638463,0.531415633309573,0.959250253346941,"EODLB_vs_LODLB",109,"study_9"
"GP1BA",-0.101011784595373,0.101881912416796,0.98299183604427,0.32422527159533,0.939759880365478,"EODLB_vs_LODLB",109,"study_9"
"GPC1",-0.0344317060596593,0.115930891502215,0.088210185041015,0.76730386007736,0.983756555729514,"EODLB_vs_LODLB",109,"study_9"
"GPNMB",-0.0162504558368508,0.0979878334875673,0.0275034252919991,0.868854884467063,0.986500371709752,"EODLB_vs_LODLB",109,"study_9"
"GRN",-0.106417925007711,0.0933137386689151,1.30058395845302,0.258568570847302,0.939759880365478,"EODLB_vs_LODLB",109,"study_9"
"HAVCR2",-0.128327626436283,0.114559603316297,1.25480812134705,0.266480951717307,0.939759880365478,"EODLB_vs_LODLB",109,"study_9"
"HBEGF",0.00203434252069901,0.0433574110836213,0.0022015140876902,0.962709080218754,0.995422495565993,"EODLB_vs_LODLB",109,"study_9"
"HS6ST1",-0.0490805379939123,0.133723375252389,0.134711282058094,0.7148132961619,0.983043940090778,"EODLB_vs_LODLB",109,"study_9"
"HSPB1",0.0939019875478897,0.177669748364228,0.279333224662366,0.598998606648272,0.977886804137115,"EODLB_vs_LODLB",109,"study_9"
"ICAM1",-0.148874551633523,0.104052835426826,2.04707189004856,0.157520226727787,0.939759880365478,"EODLB_vs_LODLB",109,"study_9"
"ICAM2",-0.0729860643490259,0.11230924884313,0.422326998848799,0.518198061944401,0.94608160452135,"EODLB_vs_LODLB",109,"study_9"
