"Protein","Weighted_Effect","CI_Lower","CI_Upper","Z_score","P_value","I_squared","LOO_Mean","LOO_CI_Lower","LOO_CI_Upper","N_Studies","Total_N","Studies","N_Unique_Studies","Unique_Study_Names","FDR_BH_Stratified"
"CHI3L1",0.190535230238196,0.139026135615236,0.242044324861156,6.78429072077748,1.16658205136356e-11,0.965259049728151,0.189543840398437,0.146040204488075,0.247549113357909,11,1853,"study_1_EOAD_vs_CN; study_10_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Olink_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN; study_8_EOAD_vs_CN; study_9_EOAD_vs_CN",5,"study_1; study_11; study_4; study_7; study_8",2.76091085489377e-10
"SDC4",0.215489593505676,0.140073364893485,0.290905822117867,6.78032957560981,1.19902041496095e-11,0.926727967775047,0.22882610534346,0.0749486197664273,0.39330770060538,6,1085,"study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Olink_EOAD_vs_CN; study_5_EOAD_vs_CN; study_8_EOAD_vs_CN; study_9_EOAD_vs_CN",3,"study_11; study_2; study_8",4.89029040673359e-10
"NPEPPS",0.0920591156559223,0.0575075753559756,0.126610655955869,6.78032761169706,1.19903671480494e-11,0.691287258032444,0.0948424934472267,0.0730111194242643,0.134582284183778,6,971,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",4,"study_1; study_11; study_4; study_7",2.95262791020716e-10
"SOD1",0.0879673609160054,0.0503249163045827,0.125609805527428,6.66169512294286,2.70687107306131e-11,0.839009736506575,0.0892435752063476,0.0446215830434564,0.146091493890417,11,1852,"study_1_EOAD_vs_CN; study_10_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Olink_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN; study_8_EOAD_vs_CN; study_9_EOAD_vs_CN",5,"study_1; study_11; study_4; study_7; study_8",5.76563538562058e-10
"GOT2",0.141726601302477,0.0802523623265875,0.203200840278367,6.6615380304249,2.70976656969966e-11,0,0.143539299315823,0.131491895750075,0.160813239063103,8,1187,"study_1_EOAD_vs_CN; study_10_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",4,"study_1; study_11; study_4; study_7",6.47059411188889e-10
"NME1",0.198861006783908,0.13333812494297,0.264383888624845,6.62675754602043,3.4314053817912e-11,0.651772288787078,NA,NA,NA,5,819,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_5_EOAD_vs_CN",2,"study_1; study_11",3.26919349101562e-09
"CFL1",0.173527823902213,0.121242581687606,0.22581306611682,6.60346182995437,4.01665750527316e-11,0.851447603989594,0.174838969668916,0.152022881301257,0.203237430098973,7,982,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",4,"study_1; study_11; study_4; study_7",9.3091944533978e-10
"SNCB",0.224066877303076,0.153000490464685,0.295133264141467,6.60165290562184,4.06598595347849e-11,0.914001670664312,NA,NA,NA,4,810,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_5_EOAD_vs_CN",2,"study_1; study_11",3.55096106603788e-09
"TBCA",0.137732081827157,0.0891100910476742,0.18635407260664,6.5804503281974,4.69025507389792e-11,0.684681120918191,0.142755138399457,0.107975994271398,0.193278978818141,6,902,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN",3,"study_1; study_11; study_4",1.78542376479714e-09
"BASP1",0.169675417970709,0.109067437298893,0.230283398642526,6.5089042588872,7.5700948631168e-11,0.848703379112391,0.172630654371554,0.114527397969128,0.241282591849489,8,1219,"study_1_EOAD_vs_CN; study_10_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",4,"study_1; study_11; study_4; study_7",1.70435278632458e-09
"CCN1",0.250419764056464,0.102936017563753,0.397903510549174,6.50108302338166,7.97438038743096e-11,0,0.249243967463744,0.213673277621888,0.274112441813091,6,1162,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Olink_EOAD_vs_CN; study_8_EOAD_vs_CN; study_9_EOAD_vs_CN",3,"study_1; study_11; study_8",2.84585700076442e-09
"MAPK1",0.220932624366921,0.117194953635908,0.324670295097934,6.49349600655903,8.38669903738701e-11,0.634996584348992,NA,NA,NA,5,750,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_5_EOAD_vs_CN",2,"study_1; study_11",6.7609696855243e-09
"PRDX3",0.147436793368256,0.0874819213745889,0.207391665361924,6.45809175016749,1.06031454475427e-10,0,0.150373090842867,0.133409585581159,0.176715853585009,6,875,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",3,"study_1; study_11; study_7",3.56140944149815e-09
"KYAT1",0.314854889051049,0.220669653210775,0.409040124891323,6.45647538939352,1.07169600393347e-10,0.83354437096235,NA,NA,NA,4,650,"study_2_EOAD_vs_CN; study_3_Olink_EOAD_vs_CN; study_8_EOAD_vs_CN; study_9_EOAD_vs_CN",2,"study_2; study_8",8.02241008658767e-09
"RTN1",0.166541704574248,0.101771675896268,0.231311733252228,6.44421303162964,1.16201772569579e-10,0.898318520859367,0.172069444405399,0.0761938305918261,0.270119110054479,6,887,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",3,"study_1; study_11; study_7",3.68617845206832e-09
"ATOX1",0.152796213871326,0.100097043852424,0.205495383890229,6.43391202169451,1.24360858954475e-10,0,NA,NA,NA,5,831,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_5_EOAD_vs_CN",2,"study_1; study_11",8.68867867895268e-09
"JAG1",-0.110876877382681,-0.142514167648706,-0.0792395871166572,-6.37645441580795,1.81234659775818e-10,0,-0.111870267759533,-0.118184890824305,-0.107855862881402,6,894,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN",3,"study_1; study_11; study_4",5.44657845957854e-09
"YWHAH",0.172796190485719,0.118011530935121,0.227580850036317,6.34534852887217,2.2192245279034e-10,0.856544241082569,0.181279810047451,0.142648807288126,0.249552344410999,6,891,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN",3,"study_1; study_11; study_4",6.33588602716422e-09
"PNOC",-0.208997793411515,-0.26747549299817,-0.150520093824861,-6.31812063471039,2.64763308619347e-10,0.813606549275578,-0.216203831050716,-0.240384660917091,-0.174344924413451,6,1037,"study_1_EOAD_vs_CN; study_10_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN",3,"study_1; study_11; study_4",7.19904043912607e-09
"PCSK1",-0.295843023409828,-0.382292918923364,-0.209393127896292,-6.28521439334216,3.27401547891608e-10,0.591433070867213,-0.302371982148638,-0.33994656398154,-0.261223626460792,7,1106,"study_1_EOAD_vs_CN; study_10_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN",3,"study_1; study_11; study_4",8.49755835664128e-09
"CHIT1",0.567037252965176,0.388714828607619,0.745359677322733,6.27525048109167,3.49071867289542e-10,0.914430876284581,0.565076486112019,0.43560411819438,0.631138705299059,10,1618,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Olink_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN; study_8_EOAD_vs_CN; study_9_EOAD_vs_CN",5,"study_1; study_11; study_4; study_7; study_8",6.75930070297023e-09
"MARCKS",0.0855590716365343,0.0567548672413046,0.114363276031764,6.20114063491382,5.60553938689388e-10,0.843466323674633,0.0866482066238896,0.0491993376124738,0.1206310056194,6,1024,"study_1_EOAD_vs_CN; study_10_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN",3,"study_1; study_11; study_4",1.39163608257235e-08
"NME2",0.264486798099345,0.177323925171177,0.351649671027512,6.19228472538752,5.9298308685406e-10,0.90665314698574,0.319967598130995,0.207046456071504,0.501016499561469,4,562,"study_11_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN",3,"study_11; study_4; study_5",1.41080559414029e-08
"RAD23B",0.131046184359001,0.0797987482099104,0.182293620508091,6.16790580268074,6.92003452398871e-10,0.764592047157368,0.134806550356546,0.0852402224378449,0.190112538990702,6,885,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN",3,"study_1; study_11; study_4",1.58053588527902e-08
"GLRX",0.115058988004924,0.0755076654604631,0.154610310549384,6.16605317602269,7.00155476206569e-10,0.716706486903624,0.116435547575605,0.0720958945656618,0.165436317861863,10,1626,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Olink_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN; study_8_EOAD_vs_CN; study_9_EOAD_vs_CN",5,"study_1; study_11; study_4; study_7; study_8",1.24277597026666e-08
"VASN",0.101544859942587,0.0664527277096644,0.13663699217551,6.11780831308333,9.48710873959507e-10,0.174500349791299,0.101516846807564,0.0835968587932123,0.108973998897386,10,1659,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Olink_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN; study_8_EOAD_vs_CN; study_9_EOAD_vs_CN",5,"study_1; study_11; study_4; study_7; study_8",1.55442627810288e-08
"VAPA",0.0881398758797428,0.0504027767635186,0.125876974995967,6.06254671628312,1.33982873574739e-09,0,0.088287207475194,0.0832751630848168,0.0915678232843092,7,1029,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",4,"study_1; study_11; study_4; study_7",2.9327362326915e-08
"SH3BGRL3",0.115026811615841,0.0785370579308882,0.151516565300795,6.03997148167003,1.54141468653518e-09,0.695689000793763,0.11434552664167,0.0830110944760131,0.131969453041884,7,1018,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",4,"study_1; study_11; study_4; study_7",3.282796683756e-08
"THOP1",0.211050181127739,0.127072748058082,0.295027614197396,6.03818939096116,1.5585307969662e-09,0.908641789106222,0.214292028556637,0.109585792198513,0.28611800999004,7,1348,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Olink_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_8_EOAD_vs_CN; study_9_EOAD_vs_CN",3,"study_1; study_11; study_8",3.42277340410653e-08
"VGF",-0.294213160448303,-0.379096445724722,-0.209329875171883,-6.02006885718446,1.74342889156627e-09,0.945880032756509,-0.291519822515689,-0.343432099741832,-0.252397204310559,7,1204,"study_1_EOAD_vs_CN; study_10_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",4,"study_1; study_11; study_4; study_7",3.61532096461637e-08
"ITGAM",0.220307150166416,0.0945749429007608,0.346039357432072,6.01862994861801,1.75899473192808e-09,0.892809339570377,0.230970021016264,0.191183594134171,0.298145794130645,6,812,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Olink_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN",3,"study_1; study_11; study_4",3.71994811826272e-08
"TREM1",0.348062711257876,0.239881632169033,0.456243790346719,5.9830217872279,2.19035455658198e-09,0,NA,NA,NA,4,649,"study_3_Olink_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_8_EOAD_vs_CN; study_9_EOAD_vs_CN",2,"study_3_Soma; study_8",1.4346822345612e-07
"UBE2L3",0.112518033493894,0.0686691877241933,0.156366879263595,5.98128874232881,2.21379043116743e-09,0,0.113952359713192,0.10292127981458,0.129406159908337,5,894,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",3,"study_1; study_11; study_7",4.51455120070215e-08
"GGCT",0.149020235923907,0.0899308153353042,0.20810965651251,5.94492499079429,2.76583478390209e-09,0.793375773900859,0.153630912269441,0.0986796328074459,0.230643856959643,7,931,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",4,"study_1; study_11; study_4; study_7",5.58840464029447e-08
"NPY",-0.199089534306454,-0.265369469555261,-0.132809599057647,-5.9325350644939,2.98292656968115e-09,0.802775538988329,-0.201226639558249,-0.24980534202451,-0.155114083018705,9,1208,"study_1_EOAD_vs_CN; study_10_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Olink_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",4,"study_1; study_11; study_4; study_7",5.87636534227186e-08
"TAGLN3",0.134485093548972,0.08901364719667,0.179956539901274,5.89745497489909,3.69150953944628e-09,0.766180542331669,0.140997710166214,0.102244041104534,0.201716904750839,6,900,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN",3,"study_1; study_11; study_4",7.26845498973734e-08
"BLMH",0.141680043291428,0.0959164328654308,0.187443653717426,5.88182582467698,4.05765221613227e-09,0.590850959925286,0.142064779957582,0.0928471600964113,0.171651575874343,9,1569,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Olink_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN; study_8_EOAD_vs_CN; study_9_EOAD_vs_CN",5,"study_1; study_11; study_4; study_7; study_8",6.1734280145441e-08
"PTPA",0.231285703699917,0.152867946312545,0.30970346108729,5.86912211581135,4.38108673546802e-09,0.864739914121263,0.234111965348475,0.190338923715836,0.269547357113365,6,790,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",3,"study_1; study_11; study_7",8.24452238684182e-08
"TPT1",0.13248161259106,0.0813902151565694,0.18357301002555,5.86556679093875,4.47601040266368e-09,0,0.134251656571018,0.124992385939889,0.142318347594814,5,842,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_7_EOAD_vs_CN",3,"study_1; study_11; study_7",8.24452238684182e-08
"VSIG4",0.143684273094149,0.0948367485354908,0.192531797652808,5.83840825366805,5.27018905253152e-09,0.544218391244534,0.143399831375709,0.104312501577287,0.159658296888039,11,1788,"study_1_EOAD_vs_CN; study_10_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Olink_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN; study_8_EOAD_vs_CN; study_9_EOAD_vs_CN",5,"study_1; study_11; study_4; study_7; study_8",7.48366845459475e-08
"TMSB4X",0.16504545620722,0.0429809699054943,0.287109942508946,5.82322806481645,5.772170071227e-09,0.828401164913687,0.167866697467815,0.100713673567081,0.233153620170977,4,827,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_4_EOAD_vs_CN",3,"study_1; study_11; study_4",1.02997159708457e-07
"GSR",0.0914176817384865,0.0409412062883312,0.141894157188642,5.78700971655551,7.16504357389633e-09,0.862276877448681,0.0951008248373416,0.0522049521307356,0.156616471254983,7,998,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",4,"study_1; study_11; study_4; study_7",1.37708642347081e-07
"ACHE",0.328138667196652,0.240294749695524,0.415982584697779,5.75735436940151,8.54424243751608e-09,0.956024889751601,NA,NA,NA,5,837,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_5_EOAD_vs_CN",2,"study_1; study_11",5.2672741614805e-07
"GOT1",0.129373176428195,0.0648595620244275,0.193886790831962,5.75179362228349,8.83015538858407e-09,0.806842753330854,0.133538021817296,0.0750321613236715,0.198968576775712,7,1109,"study_1_EOAD_vs_CN; study_10_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN",3,"study_1; study_11; study_4",1.52788446269137e-07
"CKB",0.135990995994537,0.0891707288044005,0.182811263184673,5.71770903152527,1.07969816447437e-08,0.790700674386634,0.140031983949759,0.11003422706693,0.181581970487165,7,969,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",4,"study_1; study_11; study_4; study_7",2.02571941334716e-07
"FSCN1",0.112856585001503,0.0674544011810352,0.158258768821971,5.71312166672952,1.10922314170522e-08,0.523442662510475,0.114023272987244,0.0994236425162519,0.13252489243994,7,1010,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",4,"study_1; study_11; study_4; study_7",2.03271589689235e-07
"MMP10",0.301666019090246,0.201114207512786,0.402217830667707,5.68284566564342,1.32471805332184e-08,0.904202026422068,NA,NA,NA,4,649,"study_3_Olink_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_8_EOAD_vs_CN; study_9_EOAD_vs_CN",2,"study_3_Soma; study_8",7.71280288822939e-07
"HAGH",0.168183620000487,0.078550141789726,0.257817098211247,5.67371336073173,1.39734869966103e-08,0.892149009324069,0.171210587049223,0.0765507144862904,0.258541519545198,7,927,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Olink_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",3,"study_1; study_11; study_7",2.3467238456072e-07
"CEND1",0.176180194673884,0.108908369844701,0.243452019503067,5.67085017925153,1.42090617544061e-08,0.356412173252615,NA,NA,NA,4,764,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_5_EOAD_vs_CN",2,"study_1; study_11",7.83741932558822e-07
"TAC1",-0.139001828980703,-0.206061250452689,-0.071942407508717,-5.66362517747844,1.48207961490702e-08,0.881966406701749,-0.14298758986434,-0.168135571928571,-0.12844122767169,6,875,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN",3,"study_1; study_11; study_4",2.41790702889117e-07
"PTPRN2",-0.171890439082059,-0.222841420834889,-0.120939457329228,-5.63291707267533,1.77186671632792e-08,0.799180409245318,-0.171462902820979,-0.193665707480815,-0.149855699714872,7,1179,"study_1_EOAD_vs_CN; study_10_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",4,"study_1; study_11; study_4; study_7",3.1732522101509e-07
"AQP4",0.11898677601723,0.0717429511316114,0.166230600902848,5.62869879177612,1.81574154809333e-08,0.789082259204577,0.115572573970108,0.0994386136554863,0.140275617424887,5,927,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",3,"study_1; study_11; study_7",2.87996784433692e-07
"SKP1",0.0848273707447278,0.0487926381029982,0.120862103386457,5.60672832095174,2.06186922928398e-08,0.738165774164679,0.0845862121295509,0.0579984824213343,0.0949435392546909,7,1514,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN; study_8_EOAD_vs_CN; study_9_EOAD_vs_CN",4,"study_1; study_11; study_7; study_8",3.61056211705728e-07
"DPYSL2",0.150282189516725,0.0957469214296607,0.204817457603789,5.57993123443684,2.40613691286408e-08,0.794963801141527,0.153176080705423,0.135502557223032,0.174228034887491,6,891,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN",3,"study_1; study_11; study_4",3.71325453309565e-07
"CKMT1A",0.178837691722147,0.0997643416160695,0.257911041828225,5.52329287348734,3.32704455928821e-08,0.544009783122308,0.182059847427281,0.132867378038959,0.229440864957694,6,825,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN",3,"study_1; study_11; study_4",4.99932221935149e-07
"DDC",0.318218611405757,0.208582509538615,0.427854713272899,5.51132970088048,3.56132901675589e-08,0,NA,NA,NA,3,622,"study_3_Olink_EOAD_vs_CN; study_8_EOAD_vs_CN; study_9_EOAD_vs_CN",2,"study_3_Olink; study_8",1.86613640478009e-06
"IMPA1",0.106180663181365,0.0616101292810637,0.150751197081666,5.4767090681117,4.33308753596667e-08,0,0.108286971051131,0.0944831178283084,0.12862200321697,8,1051,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Olink_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",4,"study_1; study_11; study_4; study_7",7.42276734422116e-07
"COTL1",0.0987665382987242,0.0621749479372199,0.135358128660229,5.44692740312474,5.12473671013013e-08,0,0.0984556366790643,0.0889085353151375,0.107842610067545,8,1172,"study_1_EOAD_vs_CN; study_10_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",4,"study_1; study_11; study_4; study_7",8.49345689745376e-07
"ALDOC",0.0893354692966421,0.0493109309484139,0.12936000764487,5.44523583118547,5.17367932839823e-08,0,0.0896613437843391,0.0773868849761829,0.10152634601224,8,1230,"study_1_EOAD_vs_CN; study_10_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",4,"study_1; study_11; study_4; study_7",8.49345689745376e-07
"PPP1R2",0.281846696866957,0.176756175502728,0.386937218231186,5.43198161909236,5.57316645113046e-08,0.904101334974403,NA,NA,NA,4,649,"study_3_Olink_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_8_EOAD_vs_CN; study_9_EOAD_vs_CN",2,"study_3_Soma; study_8",2.78127544799273e-06
